 NUMBER OF TRACKS   1 FOLLOWING LINES INCLUDE NUMBER OF MODELS PER TRACK, STARTING MASS, AND STARTING ROTATION PERIOD
    1 1355  0.9000  8.0000
  J    K    Age(Gyr)         L/Lsun          R/Rsun        LogTeff(K)       Mcz(Msun)        Rcz(Rsun)          Xcen         Itot(cgs)       Icz(cgs)      Tau(cz)(sec)   HeCore(Msun)     Patm(cgs)       Mass(Msun)      Prot(days)      Icore(cgs)     Omega(core)     Omega(env)      Jtot(cgs)      Jcore(cgs)      Jenv(cgs)  CentrifugalCorr     CoronalB/Bsol       dM/dt(Msun/yr)
   1       1      1.76313742E-04  4.84438099E+00  3.83618215E+00  3.64068395E+00  9.00000000E-01  1.43740000E-10  7.11660296E-01  2.49085263E+55  2.49085263E+55  1.59982255E+07  0.00000000E+00  1.78497883E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  2.26424894E+50  0.00000000E+00  0.00000000E+00  8.83004856E-01  4.55548360E+00  9.76068829E-12
   1       2      1.78636159E-04  4.81178191E+00  3.82246448E+00  3.64072874E+00  9.00000000E-01  1.43740000E-10  7.11660285E-01  2.47349199E+55  2.47349199E+55  1.58667408E+07  0.00000000E+00  1.79726162E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  2.24846767E+50  0.00000000E+00  0.00000000E+00  8.83710941E-01  4.57113031E+00  9.69500613E-12
   1       3      1.80422633E-04  4.78713601E+00  3.81206348E+00  3.64076286E+00  9.00000000E-01  1.43740000E-10  7.11660276E-01  2.46036715E+55  2.46036715E+55  1.58225820E+07  0.00000000E+00  1.80664207E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  2.23653685E+50  0.00000000E+00  0.00000000E+00  8.84246727E-01  4.58304385E+00  9.64534841E-12
   1       4      1.81833460E-04  4.76794008E+00  3.80394571E+00  3.64078953E+00  9.00000000E-01  1.43740000E-10  7.11660269E-01  2.45014663E+55  2.45014663E+55  1.57871433E+07  0.00000000E+00  1.81400521E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  2.22724614E+50  0.00000000E+00  0.00000000E+00  8.84665143E-01  4.59237366E+00  9.60667153E-12
   1       5      1.83220999E-04  4.74930611E+00  3.79605045E+00  3.64081554E+00  9.00000000E-01  1.43740000E-10  7.11660262E-01  2.44022574E+55  2.44022574E+55  1.57517909E+07  0.00000000E+00  1.82120108E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  2.21822779E+50  0.00000000E+00  0.00000000E+00  8.85072293E-01  4.60147326E+00  9.56912692E-12
   1       6      1.84592054E-04  4.73112890E+00  3.78833462E+00  3.64084101E+00  9.00000000E-01  1.43740000E-10  7.11660254E-01  2.43054862E+55  2.43054862E+55  1.57164204E+07  0.00000000E+00  1.82826683E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  2.20943104E+50  0.00000000E+00  0.00000000E+00  8.85470381E-01  4.61039082E+00  9.53250263E-12
   1       7      1.85948116E-04  4.71337631E+00  3.78078587E+00  3.64086597E+00  9.00000000E-01  1.43740000E-10  7.11660246E-01  2.42109875E+55  2.42109875E+55  1.56810228E+07  0.00000000E+00  1.83521208E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  2.20084087E+50  0.00000000E+00  0.00000000E+00  8.85860027E-01  4.61913954E+00  9.49673387E-12
   1       8      1.87290421E-04  4.69602366E+00  3.77339373E+00  3.64089049E+00  9.00000000E-01  1.43740000E-10  7.11660239E-01  2.41186198E+55  2.41186198E+55  1.56455614E+07  0.00000000E+00  1.84204387E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  2.19244441E+50  0.00000000E+00  0.00000000E+00  8.86241758E-01  4.62772920E+00  9.46177091E-12
   1       9      1.88620032E-04  4.67904636E+00  3.76614958E+00  3.64091454E+00  9.00000000E-01  1.43740000E-10  7.11660231E-01  2.40282640E+55  2.40282640E+55  1.56100658E+07  0.00000000E+00  1.84876930E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  2.18423084E+50  0.00000000E+00  0.00000000E+00  8.86616006E-01  4.63616957E+00  9.42756425E-12
   1      10      1.89938121E-04  4.66242298E+00  3.75904397E+00  3.64093820E+00  9.00000000E-01  1.43740000E-10  7.11660223E-01  2.39397932E+55  2.39397932E+55  1.55745131E+07  0.00000000E+00  1.85539474E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  2.17618861E+50  0.00000000E+00  0.00000000E+00  8.86983247E-01  4.64446947E+00  9.39407069E-12
