 NUMBER OF TRACKS   1 FOLLOWING LINES INCLUDE NUMBER OF MODELS PER TRACK, STARTING MASS, AND STARTING ROTATION PERIOD
    1  964  0.6000  8.0000
  J    K    Age(Gyr)         L/Lsun          R/Rsun        LogTeff(K)       Mcz(Msun)        Rcz(Rsun)          Xcen         Itot(cgs)       Icz(cgs)      Tau(cz)(sec)   HeCore(Msun)     Patm(cgs)       Mass(Msun)      Prot(days)      Icore(cgs)     Omega(core)     Omega(env)      Jtot(cgs)      Jcore(cgs)      Jenv(cgs)  CentrifugalCorr     CoronalB/Bsol       dM/dt(Msun/yr)
   1       1      2.61680494E-04  1.91191920E+00  2.79654293E+00  3.60838062E+00  6.00000000E-01  1.43740000E-10  7.11660297E-01  8.80338192E+54  8.80338192E+54  1.52397353E+07  0.00000000E+00  3.11155685E+04  6.00000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  8.00249999E+49  0.00000000E+00  0.00000000E+00  9.16019072E-01  6.01460100E+00  3.85222538E-12
   1       2      2.64875828E-04  1.89876713E+00  2.78775633E+00  3.60831451E+00  6.00000000E-01  1.43740000E-10  7.11660287E-01  8.74963864E+54  8.74963864E+54  1.51163792E+07  0.00000000E+00  3.12622974E+04  6.00000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  7.95364597E+49  0.00000000E+00  0.00000000E+00  9.16540845E-01  6.02876558E+00  3.82572597E-12
   1       3      2.67333777E-04  1.88882605E+00  2.78108990E+00  3.60826446E+00  6.00000000E-01  1.43740000E-10  7.11660279E-01  8.70896665E+54  8.70896665E+54  1.50782833E+07  0.00000000E+00  3.13740323E+04  6.00000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  7.91667409E+49  0.00000000E+00  0.00000000E+00  9.16936522E-01  6.03952971E+00  3.80569620E-12
   1       4      2.69348263E-04  1.88079468E+00  2.77569057E+00  3.60822381E+00  6.00000000E-01  1.43740000E-10  7.11660272E-01  8.67609080E+54  8.67609080E+54  1.50465609E+07  0.00000000E+00  3.14648438E+04  6.00000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  7.88678910E+49  0.00000000E+00  0.00000000E+00  9.17256864E-01  6.04826404E+00  3.78951421E-12
   1       5      2.71336999E-04  1.87297185E+00  2.77041990E+00  3.60818400E+00  6.00000000E-01  1.43740000E-10  7.11660265E-01  8.64405495E+54  8.64405495E+54  1.50148235E+07  0.00000000E+00  3.15537674E+04  6.00000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  7.85766769E+49  0.00000000E+00  0.00000000E+00  9.17569460E-01  6.05680459E+00  3.77375241E-12
   1       6      2.73307072E-04  1.86532516E+00  2.76525632E+00  3.60814492E+00  6.00000000E-01  1.43740000E-10  7.11660258E-01  8.61272465E+54  8.61272465E+54  1.49829964E+07  0.00000000E+00  3.16411413E+04  6.00000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  7.82918764E+49  0.00000000E+00  0.00000000E+00  9.17875594E-01  6.06518458E+00  3.75834548E-12
   1       7      2.75260186E-04  1.85784375E+00  2.76019344E+00  3.60810652E+00  6.00000000E-01  1.43740000E-10  7.11660251E-01  8.58205732E+54  8.58205732E+54  1.49510466E+07  0.00000000E+00  3.17270637E+04  6.00000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  7.80131025E+49  0.00000000E+00  0.00000000E+00  9.18175647E-01  6.07341408E+00  3.74327159E-12
   1       8      2.77197884E-04  1.85051885E+00  2.75522513E+00  3.60806882E+00  6.00000000E-01  1.43740000E-10  7.11660244E-01  8.55201327E+54  8.55201327E+54  1.49190002E+07  0.00000000E+00  3.18116078E+04  6.00000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  7.77399944E+49  0.00000000E+00  0.00000000E+00  9.18469986E-01  6.08150072E+00  3.72851304E-12
   1       9      2.79121366E-04  1.84334161E+00  2.75034672E+00  3.60803172E+00  6.00000000E-01  1.43740000E-10  7.11660236E-01  8.52256121E+54  8.52256121E+54  1.48868406E+07  0.00000000E+00  3.18948593E+04  6.00000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  7.74722676E+49  0.00000000E+00  0.00000000E+00  9.18758894E-01  6.08945320E+00  3.71405199E-12
   1      10      2.81032092E-04  1.83630344E+00  2.74555277E+00  3.60799520E+00  6.00000000E-01  1.43740000E-10  7.11660229E-01  8.49366580E+54  8.49366580E+54  1.48545648E+07  0.00000000E+00  3.19768942E+04  6.00000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  7.72096009E+49  0.00000000E+00  0.00000000E+00  9.19042693E-01  6.09727934E+00  3.69987116E-12
