 NUMBER OF TRACKS   1 FOLLOWING LINES INCLUDE NUMBER OF MODELS PER TRACK, STARTING MASS, AND STARTING ROTATION PERIOD
    1  963  0.3500  5.2119
  J    K    Age(Gyr)         L/Lsun          R/Rsun        LogTeff(K)       Mcz(Msun)        Rcz(Rsun)          Xcen         Itot(cgs)       Icz(cgs)      Tau(cz)(sec)   HeCore(Msun)     Patm(cgs)       Mass(Msun)      Prot(days)      Icore(cgs)     Omega(core)     Omega(env)      Jtot(cgs)      Jcore(cgs)      Jenv(cgs)  CentrifugalCorr     CoronalB/Bsol       dM/dt(Msun/yr)
   1       1      6.42112429E-04  3.34892385E-01  1.55866549E+00  3.54617384E+00  3.50000000E-01  1.43740000E-10  7.11660231E-01  1.60993517E+54  1.60993517E+54  9.31586204E+06  0.00000000E+00  4.99868938E+04  3.50000000E-01  5.21194711E+00  0.00000000E+00  0.00000000E+00  1.39529528E-05  2.24633495E+49  0.00000000E+00  0.00000000E+00  9.34400468E-01  7.62335295E+00  6.74757041E-13
   1       2      6.48491120E-04  3.35490322E-01  1.56030549E+00  3.54613917E+00  3.50000000E-01  1.43740000E-10  7.11660121E-01  1.61318786E+54  1.61318786E+54  9.30200928E+06  0.00000000E+00  4.99250858E+04  3.50000000E-01  5.21194711E+00  0.00000000E+00  0.00000000E+00  1.39529528E-05  2.25087341E+49  0.00000000E+00  0.00000000E+00  9.34251077E-01  7.61863842E+00  6.75961792E-13
   1       3      6.53397806E-04  3.36261938E-01  1.56156618E+00  3.54621322E+00  3.50000000E-01  1.43740000E-10  7.11660037E-01  1.61571474E+54  1.61571474E+54  9.35010186E+06  0.00000000E+00  4.98853990E+04  3.50000000E-01  5.21194711E+00  0.00000000E+00  0.00000000E+00  1.39529528E-05  2.25439915E+49  0.00000000E+00  0.00000000E+00  9.34136188E-01  7.61560968E+00  6.77516482E-13
   1       4      6.57172180E-04  3.36696418E-01  1.56249571E+00  3.54622419E+00  3.50000000E-01  1.43740000E-10  7.11659974E-01  1.61758474E+54  1.61758474E+54  9.38603913E+06  0.00000000E+00  4.98527902E+04  3.50000000E-01  5.21194711E+00  0.00000000E+00  0.00000000E+00  1.39529528E-05  2.25700836E+49  0.00000000E+00  0.00000000E+00  9.34051451E-01  7.61312021E+00  6.78391892E-13
   1       5      6.60633608E-04  3.37080723E-01  1.56331819E+00  3.54623377E+00  3.50000000E-01  1.43740000E-10  7.11659916E-01  1.61924027E+54  1.61924027E+54  9.41817358E+06  0.00000000E+00  4.98239460E+04  3.50000000E-01  5.21194711E+00  0.00000000E+00  0.00000000E+00  1.39529528E-05  2.25931831E+49  0.00000000E+00  0.00000000E+00  9.33976453E-01  7.61091746E+00  6.79166209E-13
   1       6      6.64188731E-04  3.37461207E-01  1.56413193E+00  3.54624326E+00  3.50000000E-01  1.43740000E-10  7.11659858E-01  1.62087899E+54  1.62087899E+54  9.45032537E+06  0.00000000E+00  4.97954246E+04  3.50000000E-01  5.21194711E+00  0.00000000E+00  0.00000000E+00  1.39529528E-05  2.26160481E+49  0.00000000E+00  0.00000000E+00  9.33902235E-01  7.60873874E+00  6.79932826E-13
   1       7      6.67840848E-04  3.37837356E-01  1.56493677E+00  3.54625250E+00  3.50000000E-01  1.43740000E-10  7.11659799E-01  1.62250066E+54  1.62250066E+54  9.48252040E+06  0.00000000E+00  4.97672210E+04  3.50000000E-01  5.21194711E+00  0.00000000E+00  0.00000000E+00  1.39529528E-05  2.26386752E+49  0.00000000E+00  0.00000000E+00  9.33828811E-01  7.60658368E+00  6.80690709E-13
   1       8      6.71591480E-04  3.38209285E-01  1.56573036E+00  3.54626188E+00  3.50000000E-01  1.43740000E-10  7.11659739E-01  1.62410022E+54  1.62410022E+54  9.51464407E+06  0.00000000E+00  4.97394456E+04  3.50000000E-01  5.21194711E+00  0.00000000E+00  0.00000000E+00  1.39529528E-05  2.26609938E+49  0.00000000E+00  0.00000000E+00  9.33756396E-01  7.60446074E+00  6.81440088E-13
   1       9      6.75453329E-04  3.38576947E-01  1.56651534E+00  3.54627100E+00  3.50000000E-01  1.43740000E-10  7.11659678E-01  1.62568316E+54  1.62568316E+54  9.54684728E+06  0.00000000E+00  4.97119764E+04  3.50000000E-01  5.21194711E+00  0.00000000E+00  0.00000000E+00  1.39529528E-05  2.26830804E+49  0.00000000E+00  0.00000000E+00  9.33684750E-01  7.60236063E+00  6.82180870E-13
   1      10      6.79421949E-04  3.38939383E-01  1.56728859E+00  3.54628001E+00  3.50000000E-01  1.43740000E-10  7.11659616E-01  1.62724325E+54  1.62724325E+54  9.57901318E+06  0.00000000E+00  4.96849343E+04  3.50000000E-01  5.21194711E+00  0.00000000E+00  0.00000000E+00  1.39529528E-05  2.27048483E+49  0.00000000E+00  0.00000000E+00  9.33614160E-01  7.60029260E+00  6.82911124E-13
