 NUMBER OF TRACKS   1 FOLLOWING LINES INCLUDE NUMBER OF MODELS PER TRACK, STARTING MASS, AND STARTING ROTATION PERIOD
    1  701  0.2000  1.3932
  J    K    Age(Gyr)         L/Lsun          R/Rsun        LogTeff(K)       Mcz(Msun)        Rcz(Rsun)          Xcen         Itot(cgs)       Icz(cgs)      Tau(cz)(sec)   HeCore(Msun)     Patm(cgs)       Mass(Msun)      Prot(days)      Icore(cgs)     Omega(core)     Omega(env)      Jtot(cgs)      Jcore(cgs)      Jenv(cgs)  CentrifugalCorr     CoronalB/Bsol       dM/dt(Msun/yr)
   1       1      1.03298325E-03  1.38616451E-01  1.19116910E+00  3.50879097E+00  2.00000000E-01  1.43740000E-10  7.11660301E-01  5.34611753E+53  5.34611753E+53  1.41667262E+07  0.00000000E+00  4.19425084E+04  2.00000000E-01  1.39315680E+00  0.00000000E+00  0.00000000E+00  5.21994739E-05  2.79064522E+49  0.00000000E+00  0.00000000E+00  7.73518725E-01  6.98305001E+00  2.79290991E-13
   1       2      1.04129783E-03  1.38015777E-01  1.18855967E+00  3.50879567E+00  2.00000000E-01  1.43740000E-10  7.11660293E-01  5.32357844E+53  5.32357844E+53  1.40243106E+07  0.00000000E+00  4.20309513E+04  2.00000000E-01  1.39315680E+00  0.00000000E+00  0.00000000E+00  5.21994739E-05  2.77887994E+49  0.00000000E+00  0.00000000E+00  7.74024313E-01  6.99040861E+00  2.78080725E-13
   1       3      1.04769366E-03  1.37559118E-01  1.18657086E+00  3.50879949E+00  2.00000000E-01  1.43740000E-10  7.11660288E-01  5.30642833E+53  5.30642833E+53  1.39917525E+07  0.00000000E+00  4.20987567E+04  2.00000000E-01  1.39315680E+00  0.00000000E+00  0.00000000E+00  5.21994739E-05  2.76992767E+49  0.00000000E+00  0.00000000E+00  7.74410403E-01  6.99604489E+00  2.77160627E-13
   1       4      1.05353087E-03  1.37146994E-01  1.18477383E+00  3.50880283E+00  2.00000000E-01  1.43740000E-10  7.11660282E-01  5.29095453E+53  5.29095453E+53  1.39618728E+07  0.00000000E+00  4.21602551E+04  2.00000000E-01  1.39315680E+00  0.00000000E+00  0.00000000E+00  5.21994739E-05  2.76185043E+49  0.00000000E+00  0.00000000E+00  7.74759821E-01  7.00115298E+00  2.76330261E-13
   1       5      1.05934704E-03  1.36740732E-01  1.18299986E+00  3.50880611E+00  2.00000000E-01  1.43740000E-10  7.11660277E-01  5.27570019E+53  5.27570019E+53  1.39318607E+07  0.00000000E+00  4.22212007E+04  2.00000000E-01  1.39315680E+00  0.00000000E+00  0.00000000E+00  5.21994739E-05  2.75388774E+49  0.00000000E+00  0.00000000E+00  7.75105278E-01  7.00621148E+00  2.75511705E-13
   1       6      1.06514020E-03  1.36340378E-01  1.18124904E+00  3.50880937E+00  2.00000000E-01  1.43740000E-10  7.11660271E-01  5.26066447E+53  5.26066447E+53  1.39017499E+07  0.00000000E+00  4.22815919E+04  2.00000000E-01  1.39315680E+00  0.00000000E+00  0.00000000E+00  5.21994739E-05  2.74603918E+49  0.00000000E+00  0.00000000E+00  7.75446736E-01  7.01122036E+00  2.74705052E-13
   1       7      1.07091242E-03  1.35945678E-01  1.17952074E+00  3.50881254E+00  2.00000000E-01  1.43740000E-10  7.11660266E-01  5.24584185E+53  5.24584185E+53  1.38715450E+07  0.00000000E+00  4.23414260E+04  2.00000000E-01  1.39315680E+00  0.00000000E+00  0.00000000E+00  5.21994739E-05  2.73830185E+49  0.00000000E+00  0.00000000E+00  7.75784298E-01  7.01617951E+00  2.73909791E-13
   1       8      1.07666770E-03  1.35556276E-01  1.17781333E+00  3.50881566E+00  2.00000000E-01  1.43740000E-10  7.11660260E-01  5.23121746E+53  5.23121746E+53  1.38412465E+07  0.00000000E+00  4.24007599E+04  2.00000000E-01  1.39315680E+00  0.00000000E+00  0.00000000E+00  5.21994739E-05  2.73066799E+49  0.00000000E+00  0.00000000E+00  7.76118266E-01  7.02109375E+00  2.73125207E-13
   1       9      1.08240723E-03  1.35172016E-01  1.17612615E+00  3.50881873E+00  2.00000000E-01  1.43740000E-10  7.11660254E-01  5.21678516E+53  5.21678516E+53  1.38108355E+07  0.00000000E+00  4.24596099E+04  2.00000000E-01  1.39315680E+00  0.00000000E+00  0.00000000E+00  5.21994739E-05  2.72313441E+49  0.00000000E+00  0.00000000E+00  7.76448751E-01  7.02596452E+00  2.72350981E-13
   1      10      1.08813267E-03  1.34792716E-01  1.17445852E+00  3.50882175E+00  2.00000000E-01  1.43740000E-10  7.11660248E-01  5.20253820E+53  5.20253820E+53  1.37803326E+07  0.00000000E+00  4.25179944E+04  2.00000000E-01  1.39315680E+00  0.00000000E+00  0.00000000E+00  5.21994739E-05  2.71569757E+49  0.00000000E+00  0.00000000E+00  7.76775873E-01  7.03079341E+00  2.71586749E-13
