 NUMBER OF TRACKS   1 FOLLOWING LINES INCLUDE NUMBER OF MODELS PER TRACK, STARTING MASS, AND STARTING ROTATION PERIOD
    1 1080  0.7500  8.0000
  J    K    Age(Gyr)         L/Lsun          R/Rsun        LogTeff(K)       Mcz(Msun)        Rcz(Rsun)          Xcen         Itot(cgs)       Icz(cgs)      Tau(cz)(sec)   HeCore(Msun)     Patm(cgs)       Mass(Msun)      Prot(days)      Icore(cgs)     Omega(core)     Omega(env)      Jtot(cgs)      Jcore(cgs)      Jenv(cgs)  CentrifugalCorr     CoronalB/Bsol       dM/dt(Msun/yr)
   1       1      2.22529200E-04  2.75552092E+00  3.07470514E+00  3.62747318E+00  7.50000000E-01  1.43740000E-10  7.11660282E-01  1.33689263E+55  1.33689263E+55  1.37192067E+07  0.00000000E+00  2.56748739E+04  7.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.21526969E+50  0.00000000E+00  0.00000000E+00  9.12582760E-01  5.46351465E+00  5.55195407E-12
   1       2      2.25309393E-04  2.74324027E+00  3.06794071E+00  3.62746647E+00  7.50000000E-01  1.43740000E-10  7.11660250E-01  1.33115411E+55  1.33115411E+55  1.35876423E+07  0.00000000E+00  2.57807982E+04  7.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.21005323E+50  0.00000000E+00  0.00000000E+00  9.12956815E-01  5.47477320E+00  5.52721045E-12
   1       3      2.27448003E-04  2.73397376E+00  3.06282613E+00  3.62746140E+00  7.50000000E-01  1.43740000E-10  7.11660224E-01  1.32682432E+55  1.32682432E+55  1.35376039E+07  0.00000000E+00  2.58612338E+04  7.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.20611734E+50  0.00000000E+00  0.00000000E+00  9.13239569E-01  5.48330713E+00  5.50853984E-12
   1       4      2.29093087E-04  2.72694932E+00  3.05894517E+00  3.62745741E+00  7.50000000E-01  1.43740000E-10  7.11660204E-01  1.32354337E+55  1.32354337E+55  1.34993673E+07  0.00000000E+00  2.59225016E+04  7.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.20313487E+50  0.00000000E+00  0.00000000E+00  9.13454083E-01  5.48979854E+00  5.49438667E-12
   1       5      2.30745028E-04  2.71999548E+00  3.05509771E+00  3.62745348E+00  7.50000000E-01  1.43740000E-10  7.11660183E-01  1.32029458E+55  1.32029458E+55  1.34612395E+07  0.00000000E+00  2.59834048E+04  7.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.20018164E+50  0.00000000E+00  0.00000000E+00  9.13666710E-01  5.49624372E+00  5.48037574E-12
   1       6      2.32412609E-04  2.71307555E+00  3.05126377E+00  3.62744958E+00  7.50000000E-01  1.43740000E-10  7.11660162E-01  1.31706099E+55  1.31706099E+55  1.34230473E+07  0.00000000E+00  2.60442617E+04  7.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.19724223E+50  0.00000000E+00  0.00000000E+00  9.13878554E-01  5.50267645E+00  5.46643314E-12
   1       7      2.34096681E-04  2.70618058E+00  3.04744267E+00  3.62744541E+00  7.50000000E-01  1.43740000E-10  7.11660140E-01  1.31384183E+55  1.31384183E+55  1.33848043E+07  0.00000000E+00  2.61051474E+04  7.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.19431593E+50  0.00000000E+00  0.00000000E+00  9.14089651E-01  5.50910471E+00  5.45254082E-12
   1       8      2.35798244E-04  2.69931779E+00  3.04363248E+00  3.62744138E+00  7.50000000E-01  1.43740000E-10  7.11660118E-01  1.31063557E+55  1.31063557E+55  1.33464588E+07  0.00000000E+00  2.61659990E+04  7.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.19140135E+50  0.00000000E+00  0.00000000E+00  9.14300109E-01  5.51552189E+00  5.43871335E-12
   1       9      2.37517449E-04  2.69248084E+00  3.03983494E+00  3.62743714E+00  7.50000000E-01  1.43740000E-10  7.11660095E-01  1.30744368E+55  1.30744368E+55  1.33080816E+07  0.00000000E+00  2.62268692E+04  7.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.18849984E+50  0.00000000E+00  0.00000000E+00  9.14509829E-01  5.52193356E+00  5.42493793E-12
   1      10      2.39256533E-04  2.68566963E+00  3.03604512E+00  3.62743302E+00  7.50000000E-01  1.43740000E-10  7.11660072E-01  1.30426198E+55  1.30426198E+55  1.32696121E+07  0.00000000E+00  2.62877587E+04  7.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.18560760E+50  0.00000000E+00  0.00000000E+00  9.14719085E-01  5.52833984E+00  5.41121439E-12
   1      11      2.41015150E-04  2.67888514E+00  3.03226543E+00  3.62742890E+00  7.50000000E-01  1.43740000E-10  7.11660048E-01  1.30109245E+55  1.30109245E+55  1.32310924E+07  0.00000000E+00  2.63486568E+04  7.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.18272641E+50  0.00000000E+00  0.00000000E+00  9.14927743E-01  5.53473959E+00  5.39754468E-12
   1      12      2.42794740E-04  2.67212479E+00  3.02849384E+00  3.62742482E+00  7.50000000E-01  1.43740000E-10  7.11660023E-01  1.29793337E+55  1.29793337E+55  1.31924890E+07  0.00000000E+00  2.64095858E+04  7.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.17985473E+50  0.00000000E+00  0.00000000E+00  9.15135913E-01  5.54113521E+00  5.38392360E-12
   1      13      2.44596167E-04  2.66538716E+00  3.02472999E+00  3.62742075E+00  7.50000000E-01  1.43740000E-10  7.11659998E-01  1.29478441E+55  1.29478441E+55  1.31538270E+07  0.00000000E+00  2.64705576E+04  7.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.17699224E+50  0.00000000E+00  0.00000000E+00  9.15343615E-01  5.54752793E+00  5.37034831E-12
   1      14      2.46420699E-04  2.65867098E+00  3.02097241E+00  3.62741675E+00  7.50000000E-01  1.43740000E-10  7.11659972E-01  1.29164431E+55  1.29164431E+55  1.31151017E+07  0.00000000E+00  2.65315822E+04  7.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.17413781E+50  0.00000000E+00  0.00000000E+00  9.15550931E-01  5.55391882E+00  5.35681623E-12
   1      15      2.48269242E-04  2.65197404E+00  3.01722083E+00  3.62741275E+00  7.50000000E-01  1.43740000E-10  7.11659945E-01  1.28851286E+55  1.28851286E+55  1.30763270E+07  0.00000000E+00  2.65926795E+04  7.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.17129124E+50  0.00000000E+00  0.00000000E+00  9.15757873E-01  5.56030996E+00  5.34332291E-12
   1      16      2.50143240E-04  2.64529523E+00  3.01347368E+00  3.62740882E+00  7.50000000E-01  1.43740000E-10  7.11659917E-01  1.28538870E+55  1.28538870E+55  1.30374758E+07  0.00000000E+00  2.66538592E+04  7.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.16845130E+50  0.00000000E+00  0.00000000E+00  9.15964528E-01  5.56670238E+00  5.32986614E-12
   1      17      2.52043726E-04  2.63863168E+00  3.00973068E+00  3.62740486E+00  7.50000000E-01  1.43740000E-10  7.11659889E-01  1.28227161E+55  1.28227161E+55  1.29985627E+07  0.00000000E+00  2.67151471E+04  7.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.16561779E+50  0.00000000E+00  0.00000000E+00  9.16170911E-01  5.57309874E+00  5.31644011E-12
   1      18      2.53972305E-04  2.63198190E+00  3.00599011E+00  3.62740093E+00  7.50000000E-01  1.43740000E-10  7.11659860E-01  1.27916016E+55  1.27916016E+55  1.29595928E+07  0.00000000E+00  2.67765562E+04  7.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.16278940E+50  0.00000000E+00  0.00000000E+00  9.16377116E-01  5.57950039E+00  5.30304181E-12
   1      19      2.55930195E-04  2.62534428E+00  3.00225158E+00  3.62739701E+00  7.50000000E-01  1.43740000E-10  7.11659829E-01  1.27605398E+55  1.27605398E+55  1.29205675E+07  0.00000000E+00  2.68381021E+04  7.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.15996580E+50  0.00000000E+00  0.00000000E+00  9.16583163E-01  5.58590895E+00  5.28966802E-12
