 NUMBER OF TRACKS   1 FOLLOWING LINES INCLUDE NUMBER OF MODELS PER TRACK, STARTING MASS, AND STARTING ROTATION PERIOD
    1 1213  0.8500  8.0000
  J    K    Age(Gyr)         L/Lsun          R/Rsun        LogTeff(K)       Mcz(Msun)        Rcz(Rsun)          Xcen         Itot(cgs)       Icz(cgs)      Tau(cz)(sec)   HeCore(Msun)     Patm(cgs)       Mass(Msun)      Prot(days)      Icore(cgs)     Omega(core)     Omega(env)      Jtot(cgs)      Jcore(cgs)      Jenv(cgs)  CentrifugalCorr     CoronalB/Bsol       dM/dt(Msun/yr)
   1       1      1.98438096E-04  3.72370722E+00  3.41432623E+00  3.63741536E+00  8.50000000E-01  1.43740000E-10  7.11660284E-01  1.86903369E+55  1.86903369E+55  1.42122405E+07  0.00000000E+00  2.18160058E+04  8.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.69899957E+50  0.00000000E+00  0.00000000E+00  9.01492083E-01  5.03623019E+00  7.50270170E-12
   1       2      2.00901055E-04  3.70628951E+00  3.40611723E+00  3.63742902E+00  8.50000000E-01  1.43740000E-10  7.11660255E-01  1.86025956E+55  1.86025956E+55  1.40760814E+07  0.00000000E+00  2.19146152E+04  8.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.69102366E+50  0.00000000E+00  0.00000000E+00  9.01928727E-01  5.04759937E+00  7.46760768E-12
   1       3      2.02795639E-04  3.69313753E+00  3.39990594E+00  3.63743940E+00  8.50000000E-01  1.43740000E-10  7.11660231E-01  1.85363509E+55  1.85363509E+55  1.40230310E+07  0.00000000E+00  2.19895869E+04  8.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.68500185E+50  0.00000000E+00  0.00000000E+00  9.02259130E-01  5.05622611E+00  7.44110844E-12
   1       4      2.04253011E-04  3.68316808E+00  3.39518956E+00  3.63744736E+00  8.50000000E-01  1.43740000E-10  7.11660213E-01  1.84861252E+55  1.84861252E+55  1.39823803E+07  0.00000000E+00  2.20467136E+04  8.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.68043620E+50  0.00000000E+00  0.00000000E+00  9.02510023E-01  5.06278963E+00  7.42102152E-12
   1       5      2.05636727E-04  3.67381874E+00  3.39076471E+00  3.63745459E+00  8.50000000E-01  1.43740000E-10  7.11660195E-01  1.84390637E+55  1.84390637E+55  1.39439605E+07  0.00000000E+00  2.21005184E+04  8.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.67615819E+50  0.00000000E+00  0.00000000E+00  9.02745413E-01  5.06896371E+00  7.40218402E-12
   1       6      2.07030106E-04  3.66453072E+00  3.38636097E+00  3.63746195E+00  8.50000000E-01  1.43740000E-10  7.11660177E-01  1.83922831E+55  1.83922831E+55  1.39054515E+07  0.00000000E+00  2.21541979E+04  8.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.67190571E+50  0.00000000E+00  0.00000000E+00  9.02979685E-01  5.07511593E+00  7.38347009E-12
   1       7      2.08433196E-04  3.65530031E+00  3.38197921E+00  3.63746928E+00  8.50000000E-01  1.43740000E-10  7.11660158E-01  1.83457924E+55  1.83457924E+55  1.38668650E+07  0.00000000E+00  2.22077684E+04  8.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.66767959E+50  0.00000000E+00  0.00000000E+00  9.03212793E-01  5.08124824E+00  7.36487221E-12
   1       8      2.09846962E-04  3.64612517E+00  3.37761644E+00  3.63747671E+00  8.50000000E-01  1.43740000E-10  7.11660139E-01  1.82995603E+55  1.82995603E+55  1.38282043E+07  0.00000000E+00  2.22612425E+04  8.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.66347697E+50  0.00000000E+00  0.00000000E+00  9.03444892E-01  5.08736212E+00  7.34638571E-12
   1       9      2.11271494E-04  3.63699963E+00  3.37327466E+00  3.63748395E+00  8.50000000E-01  1.43740000E-10  7.11660120E-01  1.82536040E+55  1.82536040E+55  1.37894913E+07  0.00000000E+00  2.23146475E+04  8.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.65929943E+50  0.00000000E+00  0.00000000E+00  9.03675877E-01  5.09346079E+00  7.32799914E-12
   1      10      2.12708413E-04  3.62791995E+00  3.36894838E+00  3.63749123E+00  8.50000000E-01  1.43740000E-10  7.11660100E-01  1.82078672E+55  1.82078672E+55  1.37506722E+07  0.00000000E+00  2.23680060E+04  8.50000000E-01  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  1.65514184E+50  0.00000000E+00  0.00000000E+00  9.03906039E-01  5.09954686E+00  7.30970497E-12
