 LOG ABUND   2.50000000E+00
 LOG TEFF:
  3.39794001E+00  3.41497335E+00  3.43136376E+00  3.44715803E+00
  3.46239800E+00  3.47712125E+00  3.49136169E+00  3.50514998E+00
  3.51851394E+00  3.53147892E+00  3.54406804E+00  3.55630250E+00
  3.56820172E+00  3.57403127E+00  3.57978360E+00  3.59106461E+00
  3.60205999E+00  3.62838893E+00  3.65321251E+00  3.67669361E+00
  3.69897000E+00  3.72015930E+00  3.74036269E+00  3.75966784E+00
  3.77815125E+00  3.79588002E+00  3.81291336E+00  3.82930377E+00
  3.84509804E+00  3.86033801E+00  3.87506126E+00  3.88930170E+00
  3.90308999E+00 
 LOG G:
 -5.00000000E-01  0.00000000E+00  5.00000000E-01  1.00000000E+00
  1.50000000E+00  2.00000000E+00  2.50000000E+00  3.00000000E+00
  3.50000000E+00  4.00000000E+00  4.50000000E+00  5.00000000E+00
  5.50000000E+00 
 LOG PRESSURE:
 -9.99000000E+02 -9.99000000E+02  3.79426681E+00  4.21848790E+00
  4.67133406E+00  5.15031072E+00  5.61280860E+00  6.00998528E+00
 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02
 -9.99000000E+02 
 -9.99000000E+02 -9.99000000E+02  3.79593652E+00  4.19586612E+00
  4.62922960E+00  5.07873227E+00  5.53323564E+00  5.95209755E+00
  6.32575589E+00  6.66415286E+00  6.97963195E+00  7.28453665E+00
  7.59121046E+00 
 -9.99000000E+02 -9.99000000E+02  3.82100271E+00  4.18791153E+00
  4.59814990E+00  5.03116905E+00  5.46672452E+00  5.88937221E+00
  6.27952464E+00  6.62953139E+00  6.95094130E+00  7.25948667E+00
  7.57089984E+00 
 -9.99000000E+02 -9.99000000E+02  3.86851551E+00  4.20538425E+00
  4.57689562E+00  4.99127076E+00  5.41500465E+00  5.82995054E+00
  6.23011870E+00  6.58814378E+00  6.91610916E+00  7.23433950E+00
  7.54729865E+00 
 -9.99000000E+02 -9.99000000E+02  3.93152041E+00  4.23613752E+00
  4.56721182E+00  4.95657724E+00  5.36802610E+00  5.77743606E+00
  6.17869715E+00  6.54286346E+00  6.87942482E+00  7.20248136E+00
  7.52217966E+00 
 -9.99000000E+02 -9.99000000E+02  3.99281626E+00  4.27387367E+00
  4.57067061E+00  4.92981457E+00  5.32292210E+00  5.72678578E+00
  6.12851617E+00  6.49924516E+00  6.84483285E+00  7.17245698E+00
  7.49524945E+00 
 -9.99000000E+02 -9.99000000E+02  4.03917656E+00  4.31341950E+00
  4.58572094E+00  4.91404332E+00  5.28209736E+00  5.67483351E+00
  6.07758624E+00  6.45246403E+00  6.80670148E+00  7.14032139E+00
  7.46690805E+00 
 -9.99000000E+02 -9.99000000E+02  4.06731244E+00  4.35052650E+00
  4.60802459E+00  4.90864418E+00  5.25049178E+00  5.62420895E+00
  6.02391009E+00  6.40255063E+00  6.76403893E+00  7.10544844E+00
  7.43643470E+00 
 -9.99000000E+02 -9.99000000E+02  4.08444928E+00  4.37858841E+00
  4.63303999E+00  4.90997054E+00  5.22789774E+00  5.57949781E+00
  5.96871000E+00  6.34789206E+00  6.71586311E+00  7.06579448E+00
  7.40307797E+00 
 -9.99000000E+02 -9.99000000E+02  4.09044789E+00  4.39337506E+00
  4.65527480E+00  4.91534922E+00  5.21267889E+00  5.54309105E+00
  5.91537449E+00  6.28892745E+00  6.66138042E+00  7.01919439E+00
  7.36529471E+00 
 -9.99000000E+02 -9.99000000E+02  4.08846977E+00  4.39603048E+00
  4.67411709E+00  4.92370676E+00  5.20302639E+00  5.51516342E+00
  5.86682172E+00  6.22918244E+00  6.60838307E+00  6.96545481E+00
  7.31794013E+00 
 -9.99000000E+02 -9.99000000E+02  4.08185709E+00  4.38797885E+00
  4.68218910E+00  4.93644052E+00  5.19929002E+00  5.49334016E+00
  5.82559031E+00  6.17201439E+00  6.54639238E+00  6.90738403E+00
  7.26231870E+00 
 -9.99000000E+02 -9.99000000E+02  4.07080167E+00  4.37666660E+00
  4.67734694E+00  4.94278499E+00  5.20023018E+00  5.47982125E+00
  5.79115434E+00  6.12110348E+00  6.47233588E+00  6.84353000E+00
  7.19987264E+00 
 -9.99000000E+02 -9.99000000E+02  4.06266745E+00  4.36938205E+00
  4.67105293E+00  4.94283239E+00  5.19971311E+00  5.47458492E+00
  5.77760315E+00  6.09843002E+00  6.44188297E+00  6.80759294E+00
  7.16648936E+00 
 -9.99000000E+02 -9.99000000E+02  4.05227023E+00  4.36048225E+00
  4.66294374E+00  4.94046309E+00  5.19807804E+00  5.46915167E+00
  5.76552629E+00  6.07821529E+00  6.41300760E+00  6.76719865E+00
  7.13185776E+00 
 -9.99000000E+02 -9.99000000E+02  4.02376210E+00  4.33675205E+00
  4.64206820E+00  4.92869244E+00  5.19042540E+00  5.45645921E+00
  5.74211560E+00  6.04357798E+00  6.36183417E+00  6.70032617E+00
  7.05936924E+00 
 -9.99000000E+02 -9.99000000E+02  3.98429078E+00  4.30366320E+00
  4.61352236E+00  4.90780157E+00  5.17545879E+00  5.43999085E+00
  5.71755331E+00  6.01072439E+00  6.31796734E+00  6.64053132E+00
  6.98514626E+00 
 -9.99000000E+02 -9.99000000E+02  3.83863885E+00  4.17624181E+00
  4.50255421E+00  4.81685343E+00  5.10387023E+00  5.37346081E+00
  5.64459432E+00  5.92432258E+00  6.21365894E+00  6.51454751E+00
  6.82654934E+00 
 -9.99000000E+02 -9.99000000E+02  3.64695489E+00  3.99497369E+00
  4.33595560E+00  4.66782610E+00  4.98393660E+00  5.27222869E+00
  5.54627299E+00  5.82284429E+00  6.10613598E+00  6.39449307E+00
  6.69209618E+00 
 -9.99000000E+02 -9.99000000E+02  3.45046832E+00  3.79941767E+00
  4.14516947E+00  4.48588153E+00  4.81896512E+00  5.13406770E+00
  5.42647007E+00  5.70636207E+00  5.98818723E+00  6.27591380E+00
  6.56598805E+00 
 -9.99000000E+02 -9.99000000E+02  3.26504559E+00  3.61184172E+00
  3.95739589E+00  4.30060126E+00  4.63958648E+00  4.97101670E+00
  5.28410144E+00  5.57836397E+00  5.86357113E+00  6.15124159E+00
  6.44370963E+00 
 -9.99000000E+02  2.74743453E+00  3.09133816E+00  3.43545154E+00
  3.77961538E+00  4.12298378E+00  4.46437795E+00  4.80143720E+00
  5.13087491E+00  5.44037524E+00  5.73555508E+00  6.02562939E+00
  6.31888554E+00 
 -9.99000000E+02  2.58684929E+00  2.92777114E+00  3.26944700E+00
  3.61201188E+00  3.95508400E+00  4.29751704E+00  4.63764807E+00
  4.97319123E+00  5.29944175E+00  5.60582553E+00  5.90197553E+00
  6.19652247E+00 
 -9.99000000E+02 -9.99000000E+02  2.77250393E+00  3.11244877E+00
  3.45396911E+00  3.79676567E+00  4.13996944E+00  4.48197413E+00
  4.82118517E+00  5.15592725E+00  5.47650186E+00  5.78065677E+00
  6.07851082E+00 
 -9.99000000E+02 -9.99000000E+02  2.62343380E+00  2.96296758E+00
  3.30420915E+00  3.64728682E+00  3.99135519E+00  4.33513402E+00
  4.67684489E+00  5.01570989E+00  5.34775006E+00  5.66234338E+00
  5.96539643E+00 
 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02  2.81839476E+00
  3.16056250E+00  3.50463114E+00  3.85010137E+00  4.19575490E+00
  4.53979336E+00  4.88235176E+00  5.21918027E+00  5.54655292E+00
  5.85642312E+00 
 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02  2.67640018E+00
  3.02055765E+00  3.36653838E+00  3.71404445E+00  4.06187342E+00
  4.40859571E+00  4.75466798E+00  5.09604324E+00  5.43133553E+00
  5.75122829E+00 
 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02
  2.88172802E+00  3.23050463E+00  3.58074396E+00  3.93173519E+00
  4.28121873E+00  4.63107701E+00  4.97674674E+00  5.31668432E+00
  5.64756004E+00 
 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02
  2.74247636E+00  3.09462345E+00  3.44857500E+00  3.80333960E+00
  4.15617184E+00  4.51035179E+00  4.86059918E+00  5.20566696E+00
  5.54439587E+00 
 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02
  2.59759951E+00  2.95680129E+00  3.31518287E+00  3.67448875E+00
  4.03157723E+00  4.39085310E+00  4.74626907E+00  5.09666827E+00
  5.44071416E+00 
 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02
 -9.99000000E+02  2.81497588E+00  3.17907828E+00  3.54353120E+00
  3.90561108E+00  4.27085855E+00  4.63223035E+00  4.98857493E+00
  5.33835173E+00 
 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02
 -9.99000000E+02  2.67090234E+00  3.04172475E+00  3.41043162E+00
  3.77707165E+00  4.14876849E+00  4.51694640E+00  4.88004945E+00
  5.23636373E+00 
 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02
 -9.99000000E+02  2.52391447E+00  2.90316804E+00  3.27840170E+00
  3.64768080E+00  4.02450503E+00  4.39937425E+00  4.77013115E+00
  5.13354242E+00 
