 LOG ABUND   5.00000000E-01
 LOG TEFF:
  3.39794001E+00  3.41497335E+00  3.43136376E+00  3.44715803E+00
  3.46239800E+00  3.47712125E+00  3.49136169E+00  3.50514998E+00
  3.51851394E+00  3.53147892E+00  3.54406804E+00  3.55630250E+00
  3.56820172E+00  3.57403127E+00  3.57978360E+00  3.59106461E+00
  3.60205999E+00  3.62838893E+00  3.65321251E+00  3.67669361E+00
  3.69897000E+00  3.72015930E+00  3.74036269E+00  3.75966784E+00
  3.77815125E+00  3.79588002E+00  3.81291336E+00  3.82930377E+00
  3.84509804E+00  3.86033801E+00  3.87506126E+00  3.88930170E+00
  3.90308999E+00 
 LOG G:
 -5.00000000E-01  0.00000000E+00  5.00000000E-01  1.00000000E+00
  1.50000000E+00  2.00000000E+00  2.50000000E+00  3.00000000E+00
  3.50000000E+00  4.00000000E+00  4.50000000E+00  5.00000000E+00
  5.50000000E+00 
 LOG PRESSURE:
 -9.99000000E+02  1.36447039E+00  1.58535145E+00  1.81803548E+00
  2.08077702E+00  2.41637249E+00  2.85256069E+00  3.30863147E+00
  3.73918608E+00  4.14469732E+00  4.60759415E+00  5.10264567E+00
 -9.99000000E+02 
 -9.99000000E+02  1.50973607E+00  1.74336339E+00  1.99308037E+00
  2.23220359E+00  2.50331587E+00  2.84963971E+00  3.28821105E+00
  3.72819816E+00  4.09876403E+00  4.54204169E+00  5.02303433E+00
  5.24162583E+00 
 -9.99000000E+02  1.64754210E+00  1.88510435E+00  2.15338617E+00
  2.38706694E+00  2.63401029E+00  2.91658611E+00  3.28521284E+00
  3.73153206E+00  4.07872820E+00  4.49255842E+00  4.95684486E+00
  5.17139258E+00 
 -9.99000000E+02  1.77475007E+00  2.01241909E+00  2.29133515E+00
  2.52751429E+00  2.76887796E+00  3.02550290E+00  3.32605391E+00
  3.74348507E+00  4.08496572E+00  4.46173258E+00  4.90331293E+00
  5.11442704E+00 
 -9.99000000E+02  1.88893310E+00  2.12690260E+00  2.40455813E+00
  2.64708152E+00  2.89068244E+00  3.14083534E+00  3.40963889E+00
  3.76951390E+00  4.11714708E+00  4.45319927E+00  4.86370609E+00
  5.06966484E+00 
 -9.99000000E+02  1.98823285E+00  2.22994014E+00  2.49510412E+00
  2.74424246E+00  2.99348765E+00  3.24515321E+00  3.50546638E+00
  3.81607887E+00  4.15761638E+00  4.46784758E+00  4.84046594E+00
  5.03956873E+00 
 -9.99000000E+02  2.07124681E+00  2.32273995E+00  2.57334001E+00
  2.82504230E+00  3.07825773E+00  3.33355429E+00  3.59359113E+00
  3.88205096E+00  4.20120619E+00  4.50039113E+00  4.83584577E+00
  5.02565564E+00 
 -9.99000000E+02  2.13693886E+00  2.40120663E+00  2.64481356E+00
  2.89723535E+00  3.15109879E+00  3.40788609E+00  3.66907717E+00
  3.95241079E+00  4.24684943E+00  4.54324386E+00  4.84818147E+00
  5.02871158E+00 
 -9.99000000E+02  2.18456798E+00  2.44607365E+00  2.70455576E+00
  2.95958269E+00  3.21597698E+00  3.47309068E+00  3.73397066E+00
  4.01517291E+00  4.29477325E+00  4.58949256E+00  4.87280304E+00
  5.04646706E+00 
  1.94732380E+00  2.21654653E+00  2.48165851E+00  2.74488896E+00
  3.00721152E+00  3.26874146E+00  3.52962229E+00  3.79102394E+00
  4.07009196E+00  4.34169776E+00  4.63195009E+00  4.90502108E+00
  5.07406859E+00 
  1.96522646E+00  2.24259925E+00  2.51424527E+00  2.78174726E+00
  3.04684869E+00  3.31121107E+00  3.57555802E+00  3.84046699E+00
  4.11908759E+00  4.39010616E+00  4.66755355E+00  4.93958757E+00
  5.10375101E+00 
  1.96820360E+00  2.25491326E+00  2.53574606E+00  2.81104968E+00
  3.08177264E+00  3.34935533E+00  3.61564657E+00  3.88209811E+00
  4.16190045E+00  4.43216024E+00  4.70864165E+00  4.97707969E+00
  5.13716441E+00 
  1.96043369E+00  2.25325153E+00  2.54209580E+00  2.82631827E+00
  3.10551791E+00  3.37993614E+00  3.65064726E+00  3.91947811E+00
  4.19914543E+00  4.46971642E+00  4.74415921E+00  5.01453802E+00
  5.17805192E+00 
  1.95389462E+00  2.24874389E+00  2.54049008E+00  2.82853945E+00
  3.11198818E+00  3.39069368E+00  3.66487930E+00  3.93587532E+00
  4.21598682E+00  4.48675821E+00  4.76079533E+00  5.03420278E+00
  5.20229790E+00 
  1.94607416E+00  2.24235782E+00  2.53653944E+00  2.82778842E+00
  3.11510938E+00  3.39790190E+00  3.67594265E+00  3.95002863E+00
  4.23137759E+00  4.50270424E+00  4.77655291E+00  5.05207662E+00
  5.22669890E+00 
  1.92800870E+00  2.22566850E+00  2.52308398E+00  2.81913504E+00
  3.11272206E+00  3.40272262E+00  3.68847415E+00  3.96967715E+00
  4.25551858E+00  4.52999198E+00  4.80469857E+00  5.08072102E+00
  5.26965270E+00 
  1.90835984E+00  2.20550029E+00  2.50419310E+00  2.80334415E+00
  3.10145924E+00  3.39716122E+00  3.68931271E+00  3.97743553E+00
  4.26917870E+00  4.54867733E+00  4.82641606E+00  5.10407112E+00
  5.30515614E+00 
 -9.99000000E+02  2.15611161E+00  2.44997503E+00  2.74850143E+00
  3.05010970E+00  3.35305713E+00  3.65576019E+00  3.95637378E+00
  4.26176140E+00  4.55422091E+00  4.84334972E+00  5.13029715E+00
  5.36462801E+00 
 -9.99000000E+02  2.13341870E+00  2.41468120E+00  2.70218923E+00
  2.99572116E+00  3.29426659E+00  3.59655099E+00  3.90090810E+00
  4.21425238E+00  4.51600135E+00  4.81509568E+00  5.11163419E+00
  5.37818603E+00 
 -9.99000000E+02  2.13983945E+00  2.41123718E+00  2.68617988E+00
  2.96657562E+00  3.25303222E+00  3.54540530E+00  3.84285000E+00
  4.15391407E+00  4.45688437E+00  4.76031164E+00  5.06303212E+00
  5.35285972E+00 
 -9.99000000E+02  2.15364634E+00  2.42435873E+00  2.69341116E+00
  2.96419211E+00  3.23911478E+00  3.51952656E+00  3.80568754E+00
  4.10750587E+00  4.40326471E+00  4.70260139E+00  5.00436592E+00
  5.30477751E+00 
 -9.99000000E+02 -9.99000000E+02  2.43169081E+00  2.70469196E+00
  2.97459644E+00  3.24430904E+00  3.51637710E+00  3.79250489E+00
  4.08407224E+00  4.36975401E+00  4.66000488E+00  4.95451162E+00
  5.25200645E+00 
 -9.99000000E+02 -9.99000000E+02  2.41679573E+00  2.70160613E+00
  2.97952307E+00  3.25290196E+00  3.52403866E+00  3.79524813E+00
  4.07925189E+00  4.35582193E+00  4.63658162E+00  4.92175405E+00
  5.21005383E+00 
 -9.99000000E+02 -9.99000000E+02  2.37213671E+00  2.67265255E+00
  2.96417216E+00  3.24816833E+00  3.52611361E+00  3.79991886E+00
  4.08253385E+00  4.35409859E+00  4.62775107E+00  4.90475971E+00
  5.18369289E+00 
 -9.99000000E+02 -9.99000000E+02  2.29722048E+00  2.61454962E+00
  2.92181329E+00  3.22000409E+00  3.50992287E+00  3.79273512E+00
  4.08116975E+00  4.35414376E+00  4.62571059E+00  4.89813186E+00
  5.17053541E+00 
 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02  2.52952767E+00
  2.85244805E+00  3.16578588E+00  3.46995551E+00  3.76547079E+00
  4.06504918E+00  4.34545399E+00  4.62106180E+00  4.89403612E+00
  5.16425761E+00 
 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02  2.42273972E+00
  2.76006458E+00  3.08755403E+00  3.40615138E+00  3.71574757E+00
  4.02905608E+00  4.32080242E+00  4.60524834E+00  4.88398943E+00
  5.15688406E+00 
 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02  2.29875933E+00
  2.65035836E+00  2.99010249E+00  3.32131110E+00  3.64450666E+00
  3.97201224E+00  4.27712093E+00  4.57341437E+00  4.86174251E+00
  5.14168028E+00 
 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02
  2.52678959E+00  2.87918753E+00  3.22086183E+00  3.55553845E+00
  3.89587515E+00  4.21473679E+00  4.52425408E+00  4.82454463E+00
  5.11466531E+00 
 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02
  2.39374653E+00  2.75679204E+00  3.11014432E+00  3.45401537E+00
  3.80461479E+00  4.13609783E+00  4.45878717E+00  4.77205433E+00
  5.07437855E+00 
 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02
  2.25517428E+00  2.62648402E+00  2.98986743E+00  3.34484219E+00
  3.70365522E+00  4.04563383E+00  4.38019841E+00  4.70606520E+00
  5.02101319E+00 
 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02
 -9.99000000E+02  2.49110670E+00  2.86251660E+00  3.22769009E+00
  3.59710964E+00  3.94766746E+00  4.29114087E+00  4.62949092E+00
  4.95667882E+00 
 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02 -9.99000000E+02
 -9.99000000E+02  2.35319266E+00  2.73061909E+00  3.10373717E+00
  3.48394639E+00  3.84497262E+00  4.19845422E+00  4.54562927E+00
 -9.99000000E+02 
