 NUMBER OF TRACKS   1 FOLLOWING LINES INCLUDE NUMBER OF MODELS PER TRACK, STARTING MASS, AND STARTING ROTATION PERIOD
    1 1395  0.9500  1.0000
  J    K    Age(Gyr)         L/Lsun          R/Rsun        LogTeff(K)       Mcz(Msun)        Rcz(Rsun)          Xcen         Itot(cgs)       Icz(cgs)      Tau(cz)(sec)   HeCore(Msun)     Patm(cgs)       Mass(Msun)      Prot(days)      Icore(cgs)     Omega(core)     Omega(env)      Jtot(cgs)      Jcore(cgs)      Jenv(cgs)  CentrifugalCorr     CoronalB/Bsol       dM/dt(Msun/yr)
   1       1      1.61101735E-04  6.03475989E+00  4.23304759E+00  3.64316241E+00  9.50000000E-01  1.43740000E-10  7.11660300E-01  3.19412521E+55  3.19412521E+55  1.68063339E+07  0.00000000E+00  1.50859558E+04  9.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  2.32283340E+51  0.00000000E+00  0.00000000E+00  5.67663102E-01  3.93043001E+00  1.07096073E-11
   1       2      1.63224715E-04  5.98789821E+00  4.21514903E+00  3.64323612E+00  9.50000000E-01  1.43740000E-10  7.11660295E-01  3.16782861E+55  3.16782861E+55  1.66804532E+07  0.00000000E+00  1.52112225E+04  9.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  2.30370997E+51  0.00000000E+00  0.00000000E+00  5.68452767E-01  3.94671451E+00  1.06264441E-11
   1       3      1.64857777E-04  5.95247342E+00  4.20157456E+00  3.64329231E+00  9.50000000E-01  1.43740000E-10  7.11660291E-01  3.14795293E+55  3.14795293E+55  1.66534113E+07  0.00000000E+00  1.53070482E+04  9.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  2.28925597E+51  0.00000000E+00  0.00000000E+00  5.69054593E-01  3.95912649E+00  1.05635774E-11
   1       4      1.66980757E-04  5.90737032E+00  4.18424250E+00  3.64336411E+00  9.50000000E-01  1.43740000E-10  7.11660285E-01  3.12266193E+55  3.12266193E+55  1.66170939E+07  0.00000000E+00  1.54304841E+04  9.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  2.27086384E+51  0.00000000E+00  0.00000000E+00  5.69826726E-01  3.97505761E+00  1.04835350E-11
   1       5      1.69296561E-04  5.85929432E+00  4.16570385E+00  3.64344112E+00  9.50000000E-01  1.43740000E-10  7.11660279E-01  3.09571781E+55  3.09571781E+55  1.65758783E+07  0.00000000E+00  1.55638559E+04  9.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  2.25126952E+51  0.00000000E+00  0.00000000E+00  5.70657263E-01  3.99219965E+00  1.03982168E-11
   1       6      1.71473102E-04  5.81509343E+00  4.14860280E+00  3.64351223E+00  9.50000000E-01  1.43740000E-10  7.11660273E-01  3.07096156E+55  3.07096156E+55  1.65355716E+07  0.00000000E+00  1.56852065E+04  9.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  2.23326627E+51  0.00000000E+00  0.00000000E+00  5.71427699E-01  4.00773292E+00  1.03197755E-11
   1       7      1.73524058E-04  5.77430227E+00  4.13276862E+00  3.64357832E+00  9.50000000E-01  1.43740000E-10  7.11660267E-01  3.04812351E+55  3.04812351E+55  1.64961776E+07  0.00000000E+00  1.57981393E+04  9.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  2.21665797E+51  0.00000000E+00  0.00000000E+00  5.72144777E-01  4.02213481E+00  1.02473853E-11
   1       8      1.75471432E-04  5.73632196E+00  4.11798166E+00  3.64364016E+00  9.50000000E-01  1.43740000E-10  7.11660260E-01  3.02686890E+55  3.02686890E+55  1.64575210E+07  0.00000000E+00  1.59045904E+04  9.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  2.20120118E+51  0.00000000E+00  0.00000000E+00  5.72817686E-01  4.03566304E+00  1.01799835E-11
   1       9      1.77332242E-04  5.70061880E+00  4.10407333E+00  3.64369693E+00  9.50000000E-01  1.43740000E-10  7.11660254E-01  3.00694195E+55  3.00694195E+55  1.64194990E+07  0.00000000E+00  1.60058779E+04  9.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  2.18670989E+51  0.00000000E+00  0.00000000E+00  5.73453503E-01  4.04849309E+00  1.01166227E-11
   1      10      1.79120966E-04  5.66689901E+00  4.09090472E+00  3.64375067E+00  9.50000000E-01  1.43740000E-10  7.11660248E-01  2.98813254E+55  2.98813254E+55  1.63819026E+07  0.00000000E+00  1.61025950E+04  9.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  2.17303130E+51  0.00000000E+00  0.00000000E+00  5.74058109E-01  4.06070638E+00  1.00567818E-11
   1      11      1.80846273E-04  5.63492320E+00  4.07838614E+00  3.64380181E+00  9.50000000E-01  1.43740000E-10  7.11660242E-01  2.97030400E+55  2.97030400E+55  1.63446849E+07  0.00000000E+00  1.61952710E+04  9.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  2.16006602E+51  0.00000000E+00  0.00000000E+00  5.74635236E-01  4.07237500E+00  1.00000358E-11
   1      12      1.82516059E-04  5.60448344E+00  4.06643997E+00  3.64385070E+00  9.50000000E-01  1.43740000E-10  7.11660235E-01  2.95333777E+55  2.95333777E+55  1.63077375E+07  0.00000000E+00  1.62843767E+04  9.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  2.14772783E+51  0.00000000E+00  0.00000000E+00  5.75188139E-01  4.08356264E+00  9.94601576E-12
   1      13      1.84137066E-04  5.57540758E+00  4.05499975E+00  3.64389772E+00  9.50000000E-01  1.43740000E-10  7.11660229E-01  2.93713333E+55  2.93713333E+55  1.62710285E+07  0.00000000E+00  1.63702989E+04  9.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  2.13594363E+51  0.00000000E+00  0.00000000E+00  5.75719622E-01  4.09432165E+00  9.89441619E-12
   1      14      1.85714725E-04  5.54754677E+00  4.04401194E+00  3.64394301E+00  9.50000000E-01  1.43740000E-10  7.11660222E-01  2.92160954E+55  2.92160954E+55  1.62345176E+07  0.00000000E+00  1.64533858E+04  9.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  2.12465441E+51  0.00000000E+00  0.00000000E+00  5.76231936E-01  4.10469878E+00  9.84497290E-12
   1      15      1.87253740E-04  5.52068088E+00  4.03342981E+00  3.64398489E+00  9.50000000E-01  1.43740000E-10  7.11660216E-01  2.90669706E+55  2.90669706E+55  1.61982309E+07  0.00000000E+00  1.65342808E+04  9.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  2.11380975E+51  0.00000000E+00  0.00000000E+00  5.76727058E-01  4.11477704E+00  9.79729527E-12
   1      16      1.88759434E-04  5.49469161E+00  4.02320615E+00  3.64402367E+00  9.50000000E-01  1.43740000E-10  7.11660209E-01  2.89232525E+55  2.89232525E+55  1.61621096E+07  0.00000000E+00  1.66132710E+04  9.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  2.10335828E+51  0.00000000E+00  0.00000000E+00  5.77207025E-01  4.12459421E+00  9.75117332E-12
   1      17      1.90235135E-04  5.46958645E+00  4.01330930E+00  3.64406129E+00  9.50000000E-01  1.43740000E-10  7.11660202E-01  2.87844517E+55  2.87844517E+55  1.61260504E+07  0.00000000E+00  1.66902092E+04  9.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  2.09326440E+51  0.00000000E+00  0.00000000E+00  5.77673170E-01  4.13413393E+00  9.70662036E-12
   1      18      1.91682400E-04  5.44531152E+00  4.00372013E+00  3.64409781E+00  9.50000000E-01  1.43740000E-10  7.11660195E-01  2.86502692E+55  2.86502692E+55  1.60900465E+07  0.00000000E+00  1.67652039E+04  9.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  2.08350637E+51  0.00000000E+00  0.00000000E+00  5.78126259E-01  4.14341155E+00  9.66354076E-12
   1      19      1.93103853E-04  5.42179942E+00  3.99441327E+00  3.64413335E+00  9.50000000E-01  1.43740000E-10  7.11660188E-01  2.85203223E+55  2.85203223E+55  1.60540888E+07  0.00000000E+00  1.68384108E+04  9.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  2.07405637E+51  0.00000000E+00  0.00000000E+00  5.78567368E-01  4.15244800E+00  9.62181495E-12
