 NUMBER OF TRACKS   1 FOLLOWING LINES INCLUDE NUMBER OF MODELS PER TRACK, STARTING MASS, AND STARTING ROTATION PERIOD
    1 1080  0.7500  1.0000
  J    K    Age(Gyr)         L/Lsun          R/Rsun        LogTeff(K)       Mcz(Msun)        Rcz(Rsun)          Xcen         Itot(cgs)       Icz(cgs)      Tau(cz)(sec)   HeCore(Msun)     Patm(cgs)       Mass(Msun)      Prot(days)      Icore(cgs)     Omega(core)     Omega(env)      Jtot(cgs)      Jcore(cgs)      Jenv(cgs)  CentrifugalCorr     CoronalB/Bsol       dM/dt(Msun/yr)
   1       1      2.22529200E-04  2.75552092E+00  3.07470514E+00  3.62747318E+00  7.50000000E-01  1.43740000E-10  7.11660282E-01  1.33689263E+55  1.33689263E+55  1.37192067E+07  0.00000000E+00  2.56748739E+04  7.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  9.72215756E+50  0.00000000E+00  0.00000000E+00  6.14221021E-01  5.12752531E+00  4.89009465E-12
   1       2      2.25309393E-04  2.74324027E+00  3.06794071E+00  3.62746647E+00  7.50000000E-01  1.43740000E-10  7.11660250E-01  1.33115411E+55  1.33115411E+55  1.35876423E+07  0.00000000E+00  2.57807982E+04  7.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  9.68042586E+50  0.00000000E+00  0.00000000E+00  6.14662269E-01  5.13809148E+00  4.86830076E-12
   1       3      2.27448003E-04  2.73397376E+00  3.06282613E+00  3.62746140E+00  7.50000000E-01  1.43740000E-10  7.11660224E-01  1.32682432E+55  1.32682432E+55  1.35376039E+07  0.00000000E+00  2.58612338E+04  7.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  9.64893874E+50  0.00000000E+00  0.00000000E+00  6.14996730E-01  5.14610061E+00  4.85185591E-12
   1       4      2.29093087E-04  2.72694932E+00  3.05894517E+00  3.62745741E+00  7.50000000E-01  1.43740000E-10  7.11660204E-01  1.32354337E+55  1.32354337E+55  1.34993673E+07  0.00000000E+00  2.59225016E+04  7.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  9.62507900E+50  0.00000000E+00  0.00000000E+00  6.15251002E-01  5.15219281E+00  4.83938997E-12
   1       5      2.30745028E-04  2.71999548E+00  3.05509771E+00  3.62745348E+00  7.50000000E-01  1.43740000E-10  7.11660183E-01  1.32029458E+55  1.32029458E+55  1.34612395E+07  0.00000000E+00  2.59834048E+04  7.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  9.60145313E+50  0.00000000E+00  0.00000000E+00  6.15503490E-01  5.15824163E+00  4.82704931E-12
   1       6      2.32412609E-04  2.71307555E+00  3.05126377E+00  3.62744958E+00  7.50000000E-01  1.43740000E-10  7.11660162E-01  1.31706099E+55  1.31706099E+55  1.34230473E+07  0.00000000E+00  2.60442617E+04  7.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  9.57793780E+50  0.00000000E+00  0.00000000E+00  6.15755498E-01  5.16427877E+00  4.81476884E-12
   1       7      2.34096681E-04  2.70618058E+00  3.04744267E+00  3.62744541E+00  7.50000000E-01  1.43740000E-10  7.11660140E-01  1.31384183E+55  1.31384183E+55  1.33848043E+07  0.00000000E+00  2.61051474E+04  7.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  9.55452741E+50  0.00000000E+00  0.00000000E+00  6.16007070E-01  5.17031172E+00  4.80253265E-12
   1       8      2.35798244E-04  2.69931779E+00  3.04363248E+00  3.62744138E+00  7.50000000E-01  1.43740000E-10  7.11660118E-01  1.31063557E+55  1.31063557E+55  1.33464588E+07  0.00000000E+00  2.61659990E+04  7.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  9.53121083E+50  0.00000000E+00  0.00000000E+00  6.16258328E-01  5.17633425E+00  4.79035358E-12
   1       9      2.37517449E-04  2.69248084E+00  3.03983494E+00  3.62743714E+00  7.50000000E-01  1.43740000E-10  7.11660095E-01  1.30744368E+55  1.30744368E+55  1.33080816E+07  0.00000000E+00  2.62268692E+04  7.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  9.50799875E+50  0.00000000E+00  0.00000000E+00  6.16509155E-01  5.18235163E+00  4.77822035E-12
   1      10      2.39256533E-04  2.68566963E+00  3.03604512E+00  3.62743302E+00  7.50000000E-01  1.43740000E-10  7.11660072E-01  1.30426198E+55  1.30426198E+55  1.32696121E+07  0.00000000E+00  2.62877587E+04  7.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  9.48486077E+50  0.00000000E+00  0.00000000E+00  6.16759876E-01  5.18836394E+00  4.76613282E-12
