 NUMBER OF TRACKS   1 FOLLOWING LINES INCLUDE NUMBER OF MODELS PER TRACK, STARTING MASS, AND STARTING ROTATION PERIOD
    1 1569  1.1500  1.0000
  J    K    Age(Gyr)         L/Lsun          R/Rsun        LogTeff(K)       Mcz(Msun)        Rcz(Rsun)          Xcen         Itot(cgs)       Icz(cgs)      Tau(cz)(sec)   HeCore(Msun)     Patm(cgs)       Mass(Msun)      Prot(days)      Icore(cgs)     Omega(core)     Omega(env)      Jtot(cgs)      Jcore(cgs)      Jenv(cgs)  CentrifugalCorr     CoronalB/Bsol       dM/dt(Msun/yr)
   1       1      1.37348103E-04  8.79548441E+00  4.87712146E+00  3.65330714E+00  1.15000000E+00  1.43740000E-10  7.11660299E-01  5.14327805E+55  5.14327805E+55  1.74177578E+07  0.00000000E+00  1.20443667E+04  1.15000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.74029735E+51  0.00000000E+00  0.00000000E+00  5.53321239E-01  3.51192827E+00  1.56089366E-11
   1       2      1.39269213E-04  8.72740683E+00  4.85579538E+00  3.65341510E+00  1.15000000E+00  1.43740000E-10  7.11660293E-01  5.09940222E+55  5.09940222E+55  1.72872551E+07  0.00000000E+00  1.21500350E+04  1.15000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.70838994E+51  0.00000000E+00  0.00000000E+00  5.54118286E-01  3.52730015E+00  1.54881225E-11
   1       3      1.40746990E-04  8.67603350E+00  4.83963018E+00  3.65349820E+00  1.15000000E+00  1.43740000E-10  7.11660288E-01  5.06626224E+55  5.06626224E+55  1.72549203E+07  0.00000000E+00  1.22308306E+04  1.15000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.68428987E+51  0.00000000E+00  0.00000000E+00  5.54725521E-01  3.53900868E+00  1.53969526E-11
   1       4      1.42658538E-04  8.61105474E+00  4.81910154E+00  3.65360503E+00  1.15000000E+00  1.43740000E-10  7.11660282E-01  5.02432582E+55  5.02432582E+55  1.72116805E+07  0.00000000E+00  1.23343574E+04  1.15000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.65379284E+51  0.00000000E+00  0.00000000E+00  5.55500519E-01  3.55395494E+00  1.52816378E-11
   1       5      1.44477214E-04  8.55041341E+00  4.79991525E+00  3.65370398E+00  1.15000000E+00  1.43740000E-10  7.11660275E-01  4.98528498E+55  4.98528498E+55  1.71690736E+07  0.00000000E+00  1.24323890E+04  1.15000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.62540154E+51  0.00000000E+00  0.00000000E+00  5.56228773E-01  3.56805013E+00  1.51740205E-11
   1       6      1.46201321E-04  8.49357858E+00  4.78202783E+00  3.65379061E+00  1.15000000E+00  1.43740000E-10  7.11660268E-01  4.94902777E+55  4.94902777E+55  1.71276041E+07  0.00000000E+00  1.25256220E+04  1.15000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.59903456E+51  0.00000000E+00  0.00000000E+00  5.56911179E-01  3.58140390E+00  1.50731584E-11
   1       7      1.47850230E-04  8.44030775E+00  4.76519484E+00  3.65387322E+00  1.15000000E+00  1.43740000E-10  7.11660262E-01  4.91502295E+55  4.91502295E+55  1.70866384E+07  0.00000000E+00  1.26140988E+04  1.15000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.57430555E+51  0.00000000E+00  0.00000000E+00  5.57556428E-01  3.59403057E+00  1.49786211E-11
   1       8      1.49429635E-04  8.39024603E+00  4.74931807E+00  3.65395203E+00  1.15000000E+00  1.43740000E-10  7.11660255E-01  4.88305238E+55  4.88305238E+55  1.70461953E+07  0.00000000E+00  1.26982268E+04  1.15000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.55105590E+51  0.00000000E+00  0.00000000E+00  5.58167773E-01  3.60599560E+00  1.48897789E-11
   1       9      1.50949420E-04  8.34295386E+00  4.73426477E+00  3.65402767E+00  1.15000000E+00  1.43740000E-10  7.11660248E-01  4.85283190E+55  4.85283190E+55  1.70061948E+07  0.00000000E+00  1.27785866E+04  1.15000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.52907895E+51  0.00000000E+00  0.00000000E+00  5.58749893E-01  3.61738774E+00  1.48058517E-11
   1      10      1.52417387E-04  8.29807810E+00  4.71993071E+00  3.65410055E+00  1.15000000E+00  1.43740000E-10  7.11660242E-01  4.82413830E+55  4.82413830E+55  1.69665344E+07  0.00000000E+00  1.28556503E+04  1.15000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.50821237E+51  0.00000000E+00  0.00000000E+00  5.59306465E-01  3.62827902E+00  1.47262128E-11
   1      11      1.53840097E-04  8.25532102E+00  4.70622867E+00  3.65417096E+00  1.15000000E+00  1.43740000E-10  7.11660235E-01  4.79678550E+55  4.79678550E+55  1.69271486E+07  0.00000000E+00  1.29298209E+04  1.15000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.48832085E+51  0.00000000E+00  0.00000000E+00  5.59840574E-01  3.63873064E+00  1.46503338E-11
   1      12      1.55222847E-04  8.21444462E+00  4.69308831E+00  3.65423917E+00  1.15000000E+00  1.43740000E-10  7.11660228E-01  4.77062341E+55  4.77062341E+55  1.68879984E+07  0.00000000E+00  1.30014204E+04  1.15000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.46929524E+51  0.00000000E+00  0.00000000E+00  5.60354710E-01  3.64879154E+00  1.45777923E-11
   1      13      1.56570067E-04  8.17525557E+00  4.68045004E+00  3.65430551E+00  1.15000000E+00  1.43740000E-10  7.11660221E-01  4.74552564E+55  4.74552564E+55  1.68490212E+07  0.00000000E+00  1.30707061E+04  1.15000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.45104363E+51  0.00000000E+00  0.00000000E+00  5.60850987E-01  3.65850099E+00  1.45082453E-11
   1      14      1.57885209E-04  8.13758384E+00  4.66826864E+00  3.65436993E+00  1.15000000E+00  1.43740000E-10  7.11660214E-01  4.72139476E+55  4.72139476E+55  1.68102166E+07  0.00000000E+00  1.31379133E+04  1.15000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.43349516E+51  0.00000000E+00  0.00000000E+00  5.61330992E-01  3.66789460E+00  1.44413911E-11
   1      15      1.59172061E-04  8.10127495E+00  4.65649650E+00  3.65443269E+00  1.15000000E+00  1.43740000E-10  7.11660207E-01  4.69813020E+55  4.69813020E+55  1.67715142E+07  0.00000000E+00  1.32032562E+04  1.15000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.41657669E+51  0.00000000E+00  0.00000000E+00  5.61796434E-01  3.67700464E+00  1.43769554E-11
   1      16      1.60433370E-04  8.06621159E+00  4.64509657E+00  3.65449401E+00  1.15000000E+00  1.43740000E-10  7.11660200E-01  4.67565355E+55  4.67565355E+55  1.67328985E+07  0.00000000E+00  1.32668919E+04  1.15000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.40023121E+51  0.00000000E+00  0.00000000E+00  5.62248634E-01  3.68585501E+00  1.43147301E-11
   1      17      1.61671157E-04  8.03192625E+00  4.63404143E+00  3.65454896E+00  1.15000000E+00  1.43740000E-10  7.11660192E-01  4.65390555E+55  4.65390555E+55  1.66945696E+07  0.00000000E+00  1.33297014E+04  1.15000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.38441562E+51  0.00000000E+00  0.00000000E+00  5.62688551E-01  3.69456968E+00  1.42538855E-11
   1      18      1.62890283E-04  7.99857634E+00  4.62328089E+00  3.65460202E+00  1.15000000E+00  1.43740000E-10  7.11660185E-01  4.63278329E+55  4.63278329E+55  1.66562317E+07  0.00000000E+00  1.33913000E+04  1.15000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.36905508E+51  0.00000000E+00  0.00000000E+00  5.63118069E-01  3.70309644E+00  1.41947009E-11
