 NUMBER OF TRACKS   1 FOLLOWING LINES INCLUDE NUMBER OF MODELS PER TRACK, STARTING MASS, AND STARTING ROTATION PERIOD
    1  963  0.3500  1.0000
  J    K    Age(Gyr)         L/Lsun          R/Rsun        LogTeff(K)       Mcz(Msun)        Rcz(Rsun)          Xcen         Itot(cgs)       Icz(cgs)      Tau(cz)(sec)   HeCore(Msun)     Patm(cgs)       Mass(Msun)      Prot(days)      Icore(cgs)     Omega(core)     Omega(env)      Jtot(cgs)      Jcore(cgs)      Jenv(cgs)  CentrifugalCorr     CoronalB/Bsol       dM/dt(Msun/yr)
   1       1      6.42112429E-04  3.34892385E-01  1.55866549E+00  3.54617384E+00  3.50000000E-01  1.43740000E-10  7.11660231E-01  1.60993517E+54  1.60993517E+54  9.31586204E+06  0.00000000E+00  4.99868938E+04  3.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  1.17077789E+50  0.00000000E+00  0.00000000E+00  7.04426648E-01  7.15454019E+00  5.94317919E-13
   1       2      6.48491120E-04  3.35490322E-01  1.56030549E+00  3.54613917E+00  3.50000000E-01  1.43740000E-10  7.11660121E-01  1.61318786E+54  1.61318786E+54  9.30200928E+06  0.00000000E+00  4.99250858E+04  3.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  1.17314332E+50  0.00000000E+00  0.00000000E+00  7.04192322E-01  7.15011558E+00  5.95379050E-13
   1       3      6.53397806E-04  3.36261938E-01  1.56156618E+00  3.54621322E+00  3.50000000E-01  1.43740000E-10  7.11660037E-01  1.61571474E+54  1.61571474E+54  9.35010186E+06  0.00000000E+00  4.98853990E+04  3.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  1.17498092E+50  0.00000000E+00  0.00000000E+00  7.04012393E-01  7.14727311E+00  5.96748402E-13
   1       4      6.57172180E-04  3.36696418E-01  1.56249571E+00  3.54622419E+00  3.50000000E-01  1.43740000E-10  7.11659974E-01  1.61758474E+54  1.61758474E+54  9.38603913E+06  0.00000000E+00  4.98527902E+04  3.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  1.17634082E+50  0.00000000E+00  0.00000000E+00  7.03879837E-01  7.14493673E+00  5.97519453E-13
   1       5      6.60633608E-04  3.37080723E-01  1.56331819E+00  3.54623377E+00  3.50000000E-01  1.43740000E-10  7.11659916E-01  1.61924027E+54  1.61924027E+54  9.41817358E+06  0.00000000E+00  4.98239460E+04  3.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  1.17754475E+50  0.00000000E+00  0.00000000E+00  7.03762628E-01  7.14286945E+00  5.98201462E-13
   1       6      6.64188731E-04  3.37461207E-01  1.56413193E+00  3.54624326E+00  3.50000000E-01  1.43740000E-10  7.11659858E-01  1.62087899E+54  1.62087899E+54  9.45032537E+06  0.00000000E+00  4.97954246E+04  3.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  1.17873646E+50  0.00000000E+00  0.00000000E+00  7.03646736E-01  7.14082471E+00  5.98876689E-13
   1       7      6.67840848E-04  3.37837356E-01  1.56493677E+00  3.54625250E+00  3.50000000E-01  1.43740000E-10  7.11659799E-01  1.62250066E+54  1.62250066E+54  9.48252040E+06  0.00000000E+00  4.97672210E+04  3.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  1.17991578E+50  0.00000000E+00  0.00000000E+00  7.03532181E-01  7.13880218E+00  5.99544224E-13
   1       8      6.71591480E-04  3.38209285E-01  1.56573036E+00  3.54626188E+00  3.50000000E-01  1.43740000E-10  7.11659739E-01  1.62410022E+54  1.62410022E+54  9.51464407E+06  0.00000000E+00  4.97394456E+04  3.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  1.18107901E+50  0.00000000E+00  0.00000000E+00  7.03419297E-01  7.13680979E+00  6.00204268E-13
   1       9      6.75453329E-04  3.38576947E-01  1.56651534E+00  3.54627100E+00  3.50000000E-01  1.43740000E-10  7.11659678E-01  1.62568316E+54  1.62568316E+54  9.54684728E+06  0.00000000E+00  4.97119764E+04  3.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  1.18223016E+50  0.00000000E+00  0.00000000E+00  7.03307705E-01  7.13483883E+00  6.00856740E-13
   1      10      6.79421949E-04  3.38939383E-01  1.56728859E+00  3.54628001E+00  3.50000000E-01  1.43740000E-10  7.11659616E-01  1.62724325E+54  1.62724325E+54  9.57901318E+06  0.00000000E+00  4.96849343E+04  3.50000000E-01  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  1.18336469E+50  0.00000000E+00  0.00000000E+00  7.03197847E-01  7.13289798E+00  6.01499938E-13
