 NUMBER OF TRACKS   1 FOLLOWING LINES INCLUDE NUMBER OF MODELS PER TRACK, STARTING MASS, AND STARTING ROTATION PERIOD
    1 1490  1.2500  1.0000
  J    K    Age(Gyr)         L/Lsun          R/Rsun        LogTeff(K)       Mcz(Msun)        Rcz(Rsun)          Xcen         Itot(cgs)       Icz(cgs)      Tau(cz)(sec)   HeCore(Msun)     Patm(cgs)       Mass(Msun)      Prot(days)      Icore(cgs)     Omega(core)     Omega(env)      Jtot(cgs)      Jcore(cgs)      Jenv(cgs)  CentrifugalCorr     CoronalB/Bsol       dM/dt(Msun/yr)
   1       1      1.37348103E-04  8.79777591E+00  4.73721784E+00  3.65965553E+00  1.25000000E+00  1.43740000E-10  7.11660288E-01  5.29945355E+55  5.29945355E+55  1.61813283E+07  0.00000000E+00  1.32086165E+04  1.25000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.85387138E+51  0.00000000E+00  0.00000000E+00  5.63755773E-01  3.67775096E+00  1.56130032E-11
   1       2      1.39269213E-04  8.74794966E+00  4.72213266E+00  3.65973146E+00  1.25000000E+00  1.43740000E-10  7.11660265E-01  5.26643896E+55  5.26643896E+55  1.60258070E+07  0.00000000E+00  1.32948796E+04  1.25000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.82986249E+51  0.00000000E+00  0.00000000E+00  5.64346195E-01  3.68974079E+00  1.55245789E-11
   1       3      1.40746990E-04  8.71033750E+00  4.71071385E+00  3.65978937E+00  1.25000000E+00  1.43740000E-10  7.11660247E-01  5.24151522E+55  5.24151522E+55  1.59629943E+07  0.00000000E+00  1.33606304E+04  1.25000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.81173743E+51  0.00000000E+00  0.00000000E+00  5.64794766E-01  3.69885347E+00  1.54578303E-11
   1       4      1.41883742E-04  8.68183305E+00  4.70203997E+00  3.65983368E+00  1.25000000E+00  1.43740000E-10  7.11660232E-01  5.22262080E+55  5.22262080E+55  1.59144178E+07  0.00000000E+00  1.34108282E+04  1.25000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.79799702E+51  0.00000000E+00  0.00000000E+00  5.65136460E-01  3.70579552E+00  1.54072448E-11
   1       5      1.42842611E-04  8.65808288E+00  4.69479828E+00  3.65987095E+00  1.25000000E+00  1.43740000E-10  7.11660220E-01  5.20687136E+55  5.20687136E+55  1.58732908E+07  0.00000000E+00  1.34528993E+04  1.25000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.78654371E+51  0.00000000E+00  0.00000000E+00  5.65422370E-01  3.71160369E+00  1.53650965E-11
   1       6      1.43799550E-04  8.63466057E+00  4.68764548E+00  3.65990792E+00  1.25000000E+00  1.43740000E-10  7.11660207E-01  5.19133743E+55  5.19133743E+55  1.58321765E+07  0.00000000E+00  1.34946094E+04  1.25000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.77524711E+51  0.00000000E+00  0.00000000E+00  5.65705338E-01  3.71735307E+00  1.53235300E-11
   1       7      1.44757111E-04  8.61149782E+00  4.68056168E+00  3.65994467E+00  1.25000000E+00  1.43740000E-10  7.11660194E-01  5.17597516E+55  5.17597516E+55  1.57909600E+07  0.00000000E+00  1.35360731E+04  1.25000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.76407536E+51  0.00000000E+00  0.00000000E+00  5.65986135E-01  3.72305968E+00  1.52824242E-11
   1       8      1.45715677E-04  8.58858982E+00  4.67354242E+00  3.65998136E+00  1.25000000E+00  1.43740000E-10  7.11660181E-01  5.16077439E+55  5.16077439E+55  1.57496196E+07  0.00000000E+00  1.35772952E+04  1.25000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.75302104E+51  0.00000000E+00  0.00000000E+00  5.66264924E-01  3.72872438E+00  1.52417704E-11
   1       9      1.46675094E-04  8.56593410E+00  4.66658928E+00  3.66001788E+00  1.25000000E+00  1.43740000E-10  7.11660167E-01  5.14573783E+55  5.14573783E+55  1.57082208E+07  0.00000000E+00  1.36182744E+04  1.25000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.74208615E+51  0.00000000E+00  0.00000000E+00  5.66541629E-01  3.73434719E+00  1.52015643E-11
   1      10      1.47635942E-04  8.54352241E+00  4.65969669E+00  3.66005440E+00  1.25000000E+00  1.43740000E-10  7.11660154E-01  5.13085322E+55  5.13085322E+55  1.56667103E+07  0.00000000E+00  1.36590215E+04  1.25000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.73126176E+51  0.00000000E+00  0.00000000E+00  5.66816458E-01  3.73992977E+00  1.51617914E-11
   1      11      1.48598188E-04  8.52133988E+00  4.65286635E+00  3.66009067E+00  1.25000000E+00  1.43740000E-10  7.11660139E-01  5.11612313E+55  5.11612313E+55  1.56251208E+07  0.00000000E+00  1.36995556E+04  1.25000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  7.27220522E-05  3.72054973E+51  0.00000000E+00  0.00000000E+00  5.67089330E-01  3.74547491E+00  1.51224251E-11
