Step,Shls,Age_gyr,LogL_lsun,LogR_rsun,Log_g,log_Teff,Mco_core,Mco_env,Rco_env,Tco_env,Dco_env,Pco_env,Oco_env,LogT_cen,LogD_cen,logP_cen,Beta_cen,Eta_cen,X_cen,Y_cen,Z_cen,ppI_lsun,ppII_lsun,ppIII_lsun,CNO_lsun,3a_lsun,HeC_lsun,Egrav_lsun,Neut_lsun,Cl_snu,Ga_snu,pp_neut,pep_neut,hep_neut,Be7_neut,B8_neut,N13_neut,O15_neut,F17_neut,diag1,diag2,He3_cen,C12_cen,C13_cen,N14_cen,N15_cen,O16_cen,O17_cen,O18_cen,He3_sur,C12_sur,C13_sur,N14_sur,N15_sur,O16_sur,O17_sur,O18_sur,H2_sur,Li6_sur,Li7_sur,Be9_sur,X_sur,Y_sur,Z_sur,Z_X_sur,Jtot,KE_rot_tot,I_tot,I_cz,Omega_sur,Omega_cen,Prot_sur_d,Vrot_kms,TauCZ_s,MHshell_base,MHshell_mid,MHshell_top,RHshell_base,RHShell_mid,RHshell_top,logP_phot,Mass_msun,H_lum,Mass_input,Metallicity_input,Z_used,Age_input
267.64781187632616,389.56403243622054,0.15,-1.417915797788158,-0.3509637259914926,4.838978234553247,3.5823269007581366,0.02742234362432363,0.12093441129810763,0.2741825347856989,3608509.3723935215,9.399133299704683,4567045321540495.0,20.082991049396547,6.957597115967578,1.9247012309783382,17.019824334301216,0.9998367465530857,-1.0413293720323085,0.7160907595924861,0.26539527539120683,0.017814163158977193,0.03901585713886049,4.0323843061653806e-05,2.165394025541633e-11,5.740708001953116e-06,0.0,0.0,-0.0008264572334496893,0.0,0.019764300455334352,5.187703464700944,0.4182807433406434,0.0010563656683851145,5.1642109296244465e-08,0.00018352109173036012,1.4295224200320237e-10,0.0001284093769083854,2.502540872298771e-08,1.1607215462015512e-09,0.04535876713181828,0.00018352109173036012,0.0006998018012958312,0.0030313494698066437,3.5348746400171434e-05,0.0008983564273761016,0.0,0.008337406159645186,0.0,3.095954718562811e-06,7.683525863985166e-05,0.0030323197667763875,3.4352778657604295e-05,0.000898296987369032,0.0,0.008337406169347833,0.0,3.095954718562811e-06,0.0,0.0,0.0,2.864386456997784e-11,0.7168013888863248,0.26530761242534134,0.017814163158977193,0.025037885693343087,0.0,0.0,1.6394891118482238e+53,8.376952830139914e+52,0.0,0.0,0.0,0.0,3518242.783949757,0.0,0.0,0.0,0.0,0.0,0.0,5.565055280671254,0.5,0.039061919852360905,0.5,-0.03,0.021387996359914462,0.15
267.81132243935843,389.5663741993734,0.15,-1.415305420503114,-0.3502126527701303,4.838267900570517,3.5826039582837734,0.02768851127102088,0.12065654320807975,0.2749195339295299,3604462.4301522314,9.354418091812251,4543725683718565.0,20.10186106903276,6.957998816210823,1.924206590805317,17.01971308873045,0.9998360035631844,-1.0441083113536482,0.7160886948992907,0.26539725049807533,0.017814163158977193,0.03945053048914478,4.205204090112523e-05,2.5789062859759173e-11,6.092300907118977e-06,0.0,0.0,-0.0009274415974366707,0.0,0.01990534545202399,5.222377524368303,0.4210383372922882,0.0010613797770937866,5.232038298975514e-08,0.00019122864145396023,1.6980520157647853e-10,0.0001360433342948276,2.691298495947823e-08,1.2696795486756224e-09,0.04674149421467852,0.00019122864145396023,0.0006998914132645703,0.003031313781436898,3.5385257891903403e-05,0.0008983587441061117,0.0,0.008337406158955521,0.0,3.095954718562811e-06,7.68323357507527e-05,0.0030323197667763866,3.435277865756152e-05,0.0008982969873690321,0.0,0.008337406169347835,0.0,3.095954718562811e-06,0.0,0.0,0.0,2.958584155738736e-11,0.7168013918151318,0.2653076124453413,0.017814163158977193,0.025037885583767856,0.0,0.0,1.6478564880852392e+53,8.387405467273046e+52,0.0,0.0,0.0,0.0,3510493.335557942,0.0,0.0,0.0,0.0,0.0,0.0,5.564543886882775,0.501,0.03949867306773371,0.501,-0.03,0.021387996359914462,0.15
267.9747290010952,389.5687167258984,0.15,-1.412697769612467,-0.349461872231563,4.8375581519543704,3.582880480551357,0.027953105572098673,0.12037920285871513,0.27565600505453164,3600420.5621906784,9.309687161838163,4520390893395483.0,20.12066468603113,6.958399646396238,1.9237110312934178,17.019600060019084,0.999835261045332,-1.0468861807425593,0.7160866208855378,0.2653992409162204,0.01781416315897719,0.03988414600001441,4.377497837989944e-05,2.990279881428844e-11,6.442160248409891e-06,0.0,0.0,-0.001028022863926112,0.0,0.020045763266374066,5.256933765949971,0.423786828950518,0.0010663657054017798,5.299734254917277e-08,0.00019891242172045628,1.9651846532399116e-10,0.000143638277915414,2.879033747955552e-08,1.3780141179917296e-09,0.048121997869220785,0.00019891242172045628,0.0006999750341538507,0.0030312777653592315,3.542210316796789e-05,0.0008983610837108662,0.0,0.00833740615826199,0.0,3.095954718562811e-06,7.68294061500852e-05,0.0030323197667763875,3.4352778657518745e-05,0.000898296987369032,0.0,0.008337406169347833,0.0,3.095954718562811e-06,0.0,0.0,0.0,3.0527961782297485e-11,0.7168013947502171,0.26530761246534135,0.01781416315897719,0.02503788547388014,0.0,0.0,1.6562286499337941e+53,8.397953803927863e+52,0.0,0.0,0.0,0.0,3502753.086017794,0.0,0.0,0.0,0.0,0.0,0.0,5.56403414345573,0.502,0.03993436145118263,0.502,-0.03,0.021387996359914462,0.15
268.1380298555603,389.5710600283173,0.15,-1.4100928898383913,-0.3487113891767877,4.836848998306814,3.583156458780828,0.02821610071931788,0.12010239890676219,0.27639193949939234,3596383.8517443696,9.264940251886598,4497040702018500.0,20.139400811161718,6.958799592251903,1.9232145373623444,17.019485218917513,0.9998345190072718,-1.0496629626484968,0.716084537398338,0.2654012468967991,0.01781416315897719,0.04031668631929179,4.5492569210103576e-05,3.399479730493909e-11,6.790257589460405e-06,0.0,0.0,-0.0011281944207429842,0.0,0.020185543610453178,5.291370256827144,0.4265260690066479,0.0010713229910543228,5.367296641821209e-08,0.00020657204262960918,2.2308974175731487e-10,0.00015119356781120242,3.065729857936947e-08,1.4857150277178547e-09,0.04950024162363044,0.00020657204262960918,0.0007000525656895172,0.0030312414161981142,3.545928770356741e-05,0.000898363446565589,0.0,0.00833740615756453,0.0,3.0959547185628106e-06,7.682646972775653e-05,0.003032319766776387,3.4352778657475966e-05,0.000898296987369032,0.0,0.008337406169347833,0.0,3.0959547185628106e-06,0.0,0.0,0.0,3.147022759429218e-11,0.7168013976916837,0.2653076124853413,0.01781416315897719,0.02503788536367482,0.0,0.0,1.6646056758942544e+53,8.408599409903212e+52,0.0,0.0,0.0,0.0,3495022.1862218822,0.0,0.0,0.0,0.0,0.0,0.0,5.563526077461682,0.503,0.04036896753582907,0.503,-0.03,0.021387996359914462,0.15
268.30122325926044,389.57340411942744,0.15,-1.4074908268865696,-0.3479612085123822,4.8361404494410225,3.5834318839990402,0.028477470336878433,0.11982614019934396,0.27712732841232607,3592352.3838792886,9.220177098390243,4473674855568835.5,20.15806833124083,6.95919863919204,1.9227170936001634,17.01936853553291,0.9998337774569175,-1.0524386391349543,0.7160824442814403,0.26540326869649206,0.017814163158977193,0.0407481337131996,4.72047252062682e-05,3.8064699802731455e-11,7.136563868547775e-06,0.0,0.0,-0.001227949510300864,0.0,0.020324675970083264,5.325685021879902,0.42925590486847703,0.0010762511616309856,5.434723256653367e-08,0.00021420710570670346,2.495166889948407e-10,0.00015870854994961704,3.25136968670169e-08,1.5927718265277747e-09,0.05087618820402437,0.00021420710570670346,0.0007001239074362226,0.003031204728459803,3.549681709431217e-05,0.0008983658330537557,0.0,0.008337406156863075,0.0,3.095954718562811e-06,7.682352637125296e-05,0.003032319766776387,3.435277865743319e-05,0.000898296987369032,0.0,0.008337406169347833,0.0,3.095954718562811e-06,0.0,0.0,0.0,3.241264139462623e-11,0.716801400639637,0.26530761250534135,0.017814163158977193,0.025037885253146656,0.0,0.0,1.6729876461933242e+53,8.419343889520114e+52,0.0,0.0,0.0,0.0,3487300.7903811247,0.0,0.0,0.0,0.0,0.0,0.0,5.563019716567534,0.504,0.040802473470672215,0.504,-0.03,0.021387996359914462,0.15
268.46430743014855,389.575749012309,0.15,-1.404891627473374,-0.3472113352534239,4.835432515387167,3.5837067470344244,0.028737187465731187,0.11955043577922013,0.2778621627458066,3588326.245542481,9.175397431953508,4450293094410575.0,20.176666108468876,6.959596772308333,1.922218684254136,17.019249979311414,0.9998330364023572,-1.055213191868795,0.7160803413751383,0.2654053065776557,0.017814163158977193,0.04117847005581278,4.891135623287525e-05,4.2112139850520965e-11,7.481049381306282e-06,0.0,0.0,-0.0013272812255825555,0.0,0.02046314959858585,5.359876042312425,0.4319761805695269,0.0010811497342646877,5.5020118476640266e-08,0.00022181720366553693,2.757969133688432e-10,0.0001661825558354349,3.4359357160599003e-08,1.6991738319846939e-09,0.052249799512280586,0.00022181720366553693,0.0007001889567376884,0.003031167696529069,3.5534697059548316e-05,0.0008983682435673216,0.0,0.008337406156157558,0.0,3.095954718562811e-06,7.682057596557276e-05,0.003032319766776387,3.4352778657390416e-05,0.0008982969873690318,0.0,0.008337406169347833,0.0,3.095954718562811e-06,0.0,0.0,0.0,3.335520563765342e-11,0.7168014035941845,0.26530761252534135,0.017814163158977193,0.02503788514229029,0.0,0.0,1.6813746428317632e+53,8.430188882576002e+52,0.0,0.0,0.0,0.0,3479589.0561165116,0.0,0.0,0.0,0.0,0.0,0.0,5.562515089051989,0.505,0.0412348610099714,0.505,-0.03,0.021387996359914462,0.15
268.6272805465519,389.5780947203333,0.15,-1.402295339353961,-0.34646177452650495,4.834725206398448,3.583981038511474,0.02899522454736658,0.11927529489022504,0.27859643325112743,3584305.5256143473,9.130600977190534,4426895153134555.5,20.19519297974623,6.959993976360969,1.9217192932212472,17.019129519019778,0.9998322958518597,-1.057986602109227,0.7160782285161745,0.26540736080848043,0.017814163158977193,0.0416076768181589,5.0612370150156534e-05,4.613674284263518e-11,7.823683762865006e-06,0.0,0.0,-0.0014261825059866833,0.0,0.0206009535103197,5.3939412544390235,0.4346867366752543,0.0010860182153513325,5.5691601130336455e-08,0.0002294019201635062,3.0192796798608716e-10,0.0001736149021087975,3.619410038287856e-08,1.8049101241175376e-09,0.053621036603128704,0.0002294019201635062,0.0007002476086549757,0.003031130314665825,3.55729334457972e-05,0.000898370678506958,0.0,0.008337406155447912,0.0,3.095954718562811e-06,7.681761839315696e-05,0.0030323197667763875,3.435277865734764e-05,0.000898296987369032,0.0,0.008337406169347835,0.0,3.095954718562811e-06,0.0,0.0,0.0,3.4297922832302524e-11,0.7168014065554362,0.26530761254534135,0.017814163158977193,0.025037885031100247,0.0,0.0,1.6897667496336979e+53,8.441136065330783e+52,0.0,0.0,0.0,0.0,3471887.144553888,0.0,0.0,0.0,0.0,0.0,0.0,5.56201222382256,0.5060000000000001,0.04166611150227433,0.506,-0.03,0.021387996359914462,0.15
268.7901407460648,389.58044125717015,0.15,-1.3997020113513048,-0.3457125315728499,4.834018532957334,3.5842547488450407,0.029251553407059455,0.11900072698288745,0.27933013047277844,3580290.3149626744,9.085787452557756,4403480760396992.0,20.21364775596602,6.960390235769362,1.9212189040384127,17.01900712272637,0.9998315558138778,-1.0607588506964083,0.7160761055376402,0.2654094316631531,0.017814163158977193,0.04203573505695274,5.230767275807428e-05,5.0138125797119704e-11,8.164435969386467e-06,0.0,0.0,-0.001524646133034961,0.0,0.02073807647400173,5.427878548429443,0.43738741018611726,0.0010908561002497062,5.636165699473383e-08,0.00023696082954847706,3.279073512401577e-10,0.00018100489012973882,3.8017743452403954e-08,1.9099695387817877e-09,0.05498985966047178,0.00023696082954847706,0.0007002997559026823,0.0030310925770016335,3.561153223030989e-05,0.0008983731382822945,0.0,0.008337406154734068,0.0,3.095954718562811e-06,7.681465353381803e-05,0.0030323197667763875,3.435277865730486e-05,0.000898296987369032,0.0,0.008337406169347835,0.0,3.095954718562811e-06,0.0,0.0,0.0,3.524079554360255e-11,0.7168014095235045,0.2653076125653413,0.017814163158977193,0.02503788491957094,0.0,0.0,1.698164052297583e+53,8.452187151525984e+52,0.0,0.0,0.0,0.0,3464195.2204219145,0.0,0.0,0.0,0.0,0.0,0.0,5.561511150433128,0.507,0.04209620587907729,0.507,-0.03,0.021387996359914462,0.15
268.95288612440356,389.58278863679726,0.15,-1.3971116933862113,-0.344963611751537,4.833312505781998,3.5845278682344475,0.029506145236548865,0.11872674172024048,0.2800632447426332,3576280.7064985023,9.040956570180837,4380049638752672.5,20.232029221283174,6.96078553460259,1.9207174998723613,17.01888275778154,0.9998308162970553,-1.0635299180396713,0.7160739722688751,0.2654115194220263,0.01781416315897719,0.04246262540295116,5.399716773841217e-05,5.411589712030231e-11,8.503274258982637e-06,0.0,0.0,-0.001622664725934659,0.0,0.02087450700580266,5.461685767011875,0.4400780344373725,0.0010956628729712513,5.703026200778434e-08,0.0002444934965971174,3.5373250527361167e-10,0.0001883518055487011,3.983009917096093e-08,2.014340660796393e-09,0.05635622797290957,0.0002444934965971174,0.0007003452887829909,0.0030310544775360997,3.5650499524741747e-05,0.0008983756233121725,0.0,0.008337406154015955,0.0,3.095954718562811e-06,7.681168126466581e-05,0.003032319766776387,3.435277865726209e-05,0.0008982969873690321,0.0,0.008337406169347835,0.0,3.095954718562811e-06,0.0,0.0,0.0,3.61838263942597e-11,0.7168014124985043,0.2653076125853413,0.01781416315897719,0.02503788480769664,0.0,0.0,1.7065666384488875e+53,8.463343893438257e+52,0.0,0.0,0.0,0.0,3456513.452153335,0.0,0.0,0.0,0.0,0.0,0.0,5.561011899102134,0.508,0.04252512464310291,0.508,-0.03,0.021387996359914462,0.15
269.1155147342226,389.58513687350825,0.15,-1.3945244365083498,-0.3442150205428296,4.832607135832985,3.5848003866573928,0.029758970576130285,0.11845334898382812,0.28079576617393937,3572276.7952338723,8.996108035675707,4356601504482495.5,20.25033613235862,6.961179856569475,1.9202150635091688,17.01875639079733,0.9998300773102303,-1.0662997841053417,0.7160718285353582,0.2654136243717919,0.01781416315897719,0.04288832804891268,5.56807565949022e-05,5.8069656363371e-11,8.840166171983564e-06,0.0,0.0,-0.0017202307369905895,0.0,0.021010233362208426,5.495360704131935,0.44275843899547296,0.0011004380058593191,5.769739156332289e-08,0.0002519994762443543,3.7940081438796655e-10,0.00019565491786248138,4.1630976107206673e-08,2.1180118168478753e-09,0.05772009990843163,0.0002519994762443543,0.0007003840951174787,0.0030310160101331405,3.5689841578951455e-05,0.0008983781340249038,0.0,0.0083374061532935,0.0,3.095954718562811e-06,7.680870146003128e-05,0.003032319766776387,3.4352778657219315e-05,0.000898296987369032,0.0,0.008337406169347833,0.0,3.095954718562811e-06,0.0,0.0,0.0,3.7127018066287646e-11,0.716801415480553,0.2653076126053413,0.01781416315897719,0.025037884695471496,0.0,0.0,1.7149745976945604e+53,8.474608082968626e+52,0.0,0.0,0.0,0.0,3448842.011989676,0.0,0.0,0.0,0.0,0.0,0.0,5.560514500731342,0.509,0.04295284785618029,0.509,-0.03,0.021387996359914462,0.15
