 NUMBER OF TRACKS   1 FOLLOWING LINES INCLUDE NUMBER OF MODELS PER TRACK, STARTING MASS, AND STARTING ROTATION PERIOD
    1 1490  1.2500  8.0000
  J    K    Age(Gyr)         L/Lsun          R/Rsun        LogTeff(K)       Mcz(Msun)        Rcz(Rsun)          Xcen         Itot(cgs)       Icz(cgs)      Tau(cz)(sec)   HeCore(Msun)     Patm(cgs)       Mass(Msun)      Prot(days)      Icore(cgs)     Omega(core)     Omega(env)      Jtot(cgs)      Jcore(cgs)      Jenv(cgs)  CentrifugalCorr     CoronalB/Bsol       dM/dt(Msun/yr)
   1       1      1.37348103E-04  8.79777591E+00  4.73721784E+00  3.65965553E+00  1.25000000E+00  1.43740000E-10  7.11660288E-01  5.29945355E+55  5.29945355E+55  1.61813283E+07  0.00000000E+00  1.32086165E+04  1.25000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.81733922E+50  0.00000000E+00  4.81733922E+50  8.62278661E-01  3.91874151E+00  1.77261757E-11
   1       2      1.39269213E-04  8.74794966E+00  4.72213266E+00  3.65973146E+00  1.25000000E+00  1.43740000E-10  7.11660265E-01  5.26643896E+55  5.26643896E+55  1.60258070E+07  0.00000000E+00  1.32948796E+04  1.25000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.78732811E+50  0.00000000E+00  4.78732811E+50  8.62949686E-01  3.93151699E+00  1.76257834E-11
   1       3      1.40746990E-04  8.71033750E+00  4.71071385E+00  3.65978937E+00  1.25000000E+00  1.43740000E-10  7.11660247E-01  5.24151522E+55  5.24151522E+55  1.59629943E+07  0.00000000E+00  1.33606304E+04  1.25000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.76467179E+50  0.00000000E+00  4.76467179E+50  8.63458276E-01  3.94122680E+00  1.75500006E-11
   1       4      1.41883742E-04  8.68183305E+00  4.70203997E+00  3.65983368E+00  1.25000000E+00  1.43740000E-10  7.11660232E-01  5.22262080E+55  5.22262080E+55  1.59144178E+07  0.00000000E+00  1.34108282E+04  1.25000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.74749628E+50  0.00000000E+00  4.74749628E+50  8.63844981E-01  3.94862374E+00  1.74925685E-11
   1       5      1.42842611E-04  8.65808288E+00  4.69479828E+00  3.65987095E+00  1.25000000E+00  1.43740000E-10  7.11660220E-01  5.20687136E+55  5.20687136E+55  1.58732908E+07  0.00000000E+00  1.34528993E+04  1.25000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.73317963E+50  0.00000000E+00  4.73317963E+50  8.64168082E-01  3.95481249E+00  1.74447155E-11
   1       6      1.43799550E-04  8.63466057E+00  4.68764548E+00  3.65990792E+00  1.25000000E+00  1.43740000E-10  7.11660207E-01  5.19133743E+55  5.19133743E+55  1.58321765E+07  0.00000000E+00  1.34946094E+04  1.25000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.71905889E+50  0.00000000E+00  4.71905889E+50  8.64487435E-01  3.96093862E+00  1.73975231E-11
   1       7      1.44757111E-04  8.61149782E+00  4.68056168E+00  3.65994467E+00  1.25000000E+00  1.43740000E-10  7.11660194E-01  5.17597516E+55  5.17597516E+55  1.57909600E+07  0.00000000E+00  1.35360731E+04  1.25000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.70509419E+50  0.00000000E+00  4.70509419E+50  8.64803920E-01  3.96701915E+00  1.73508537E-11
   1       8      1.45715677E-04  8.58858982E+00  4.67354242E+00  3.65998136E+00  1.25000000E+00  1.43740000E-10  7.11660181E-01  5.16077439E+55  5.16077439E+55  1.57496196E+07  0.00000000E+00  1.35772952E+04  1.25000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.69127631E+50  0.00000000E+00  4.69127631E+50  8.65117731E-01  3.97305505E+00  1.73046976E-11
   1       9      1.46675094E-04  8.56593410E+00  4.66658928E+00  3.66001788E+00  1.25000000E+00  1.43740000E-10  7.11660167E-01  5.14573783E+55  5.14573783E+55  1.57082208E+07  0.00000000E+00  1.36182744E+04  1.25000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.67760769E+50  0.00000000E+00  4.67760769E+50  8.65428789E-01  3.97904630E+00  1.72590498E-11
   1      10      1.47635942E-04  8.54352241E+00  4.65969669E+00  3.66005440E+00  1.25000000E+00  1.43740000E-10  7.11660154E-01  5.13085322E+55  5.13085322E+55  1.56667103E+07  0.00000000E+00  1.36590215E+04  1.25000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.66407719E+50  0.00000000E+00  4.66407719E+50  8.65737338E-01  3.98499469E+00  1.72138937E-11
