 NUMBER OF TRACKS   1 FOLLOWING LINES INCLUDE NUMBER OF MODELS PER TRACK, STARTING MASS, AND STARTING ROTATION PERIOD
    1 1412  1.1000  8.0000
  J    K    Age(Gyr)         L/Lsun          R/Rsun        LogTeff(K)       Mcz(Msun)        Rcz(Rsun)          Xcen         Itot(cgs)       Icz(cgs)      Tau(cz)(sec)   HeCore(Msun)     Patm(cgs)       Mass(Msun)      Prot(days)      Icore(cgs)     Omega(core)     Omega(env)      Jtot(cgs)      Jcore(cgs)      Jenv(cgs)  CentrifugalCorr     CoronalB/Bsol       dM/dt(Msun/yr)
   1       1      1.48074198E-04  7.38067160E+00  4.48896535E+00  3.65227483E+00  1.10000000E+00  1.43740000E-10  7.11660295E-01  4.17513245E+55  4.17513245E+55  1.66436979E+07  0.00000000E+00  1.39745934E+04  1.10000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  3.79530250E+50  0.00000000E+00  3.79530250E+50  8.64633345E-01  4.03076559E+00  1.48709268E-11
   1       2      1.50112028E-04  7.33063301E+00  4.47208574E+00  3.65235429E+00  1.10000000E+00  1.43740000E-10  7.11660284E-01  4.14448236E+55  4.14448236E+55  1.65046605E+07  0.00000000E+00  1.40778502E+04  1.10000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  3.76744078E+50  0.00000000E+00  3.76744078E+50  8.65420943E-01  4.04562964E+00  1.47701066E-11
   1       3      1.51679589E-04  7.29282936E+00  4.45929211E+00  3.65241504E+00  1.10000000E+00  1.43740000E-10  7.11660274E-01  4.12132303E+55  4.12132303E+55  1.64570409E+07  0.00000000E+00  1.41567372E+04  1.10000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  3.74638835E+50  0.00000000E+00  3.74638835E+50  8.66018753E-01  4.05694890E+00  1.46939381E-11
   1       4      1.52904120E-04  7.26371276E+00  4.44941653E+00  3.65246212E+00  1.10000000E+00  1.43740000E-10  7.11660267E-01  4.10348852E+55  4.10348852E+55  1.64191861E+07  0.00000000E+00  1.42180210E+04  1.10000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  3.73017633E+50  0.00000000E+00  3.73017633E+50  8.66480715E-01  4.06572057E+00  1.46352726E-11
   1       5      1.54106630E-04  7.23549754E+00  4.43982704E+00  3.65250806E+00  1.10000000E+00  1.43740000E-10  7.11660259E-01  4.08620605E+55  4.08620605E+55  1.63814972E+07  0.00000000E+00  1.42778475E+04  1.10000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  3.71446612E+50  0.00000000E+00  3.71446612E+50  8.66929712E-01  4.07426546E+00  1.45784232E-11
   1       6      1.55293579E-04  7.20800893E+00  4.43046575E+00  3.65255312E+00  1.10000000E+00  1.43740000E-10  7.11660251E-01  4.06936877E+55  4.06936877E+55  1.63438013E+07  0.00000000E+00  1.43365542E+04  1.10000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  3.69916060E+50  0.00000000E+00  3.69916060E+50  8.67368418E-01  4.08263301E+00  1.45230378E-11
   1       7      1.56466348E-04  7.18119821E+00  4.42131776E+00  3.65259735E+00  1.10000000E+00  1.43740000E-10  7.11660243E-01  4.05294673E+55  4.05294673E+55  1.63060822E+07  0.00000000E+00  1.43942178E+04  1.10000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  3.68423254E+50  0.00000000E+00  3.68423254E+50  8.67797501E-01  4.09083523E+00  1.44690183E-11
   1       8      1.57626185E-04  7.15502087E+00  4.41236831E+00  3.65264083E+00  1.10000000E+00  1.43740000E-10  7.11660235E-01  4.03691172E+55  4.03691172E+55  1.62683418E+07  0.00000000E+00  1.44509075E+04  1.10000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  3.66965631E+50  0.00000000E+00  3.66965631E+50  8.68217626E-01  4.09888291E+00  1.44162750E-11
   1       9      1.58774101E-04  7.12943911E+00  4.40360561E+00  3.65268362E+00  1.10000000E+00  1.43740000E-10  7.11660227E-01  4.02124067E+55  4.02124067E+55  1.62305559E+07  0.00000000E+00  1.45066826E+04  1.10000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  3.65541092E+50  0.00000000E+00  3.65541092E+50  8.68629323E-01  4.10678538E+00  1.43647316E-11
   1      10      1.59911053E-04  7.10441916E+00  4.39501838E+00  3.65272578E+00  1.10000000E+00  1.43740000E-10  7.11660219E-01  4.00591177E+55  4.00591177E+55  1.61927235E+07  0.00000000E+00  1.45615941E+04  1.10000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  3.64147656E+50  0.00000000E+00  3.64147656E+50  8.69033096E-01  4.11455064E+00  1.43143203E-11
