 NUMBER OF TRACKS   1 FOLLOWING LINES INCLUDE NUMBER OF MODELS PER TRACK, STARTING MASS, AND STARTING ROTATION PERIOD
    1  769  0.4500  8.0000
  J    K    Age(Gyr)         L/Lsun          R/Rsun        LogTeff(K)       Mcz(Msun)        Rcz(Rsun)          Xcen         Itot(cgs)       Icz(cgs)      Tau(cz)(sec)   HeCore(Msun)     Patm(cgs)       Mass(Msun)      Prot(days)      Icore(cgs)     Omega(core)     Omega(env)      Jtot(cgs)      Jcore(cgs)      Jenv(cgs)  CentrifugalCorr     CoronalB/Bsol       dM/dt(Msun/yr)
   1       1      4.35025517E-04  6.64098867E-01  1.96523839E+00  3.57017455E+00  4.50000000E-01  1.43740000E-10  7.11660262E-01  3.28109706E+54  3.28109706E+54  1.11595803E+07  0.00000000E+00  4.22570446E+04  4.50000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.98260139E+49  0.00000000E+00  2.98260139E+49  9.51963403E-01  7.00918483E+00  1.33805785E-12
   1       2      4.39711707E-04  6.63578052E-01  1.96439736E+00  3.57018232E+00  4.50000000E-01  1.43740000E-10  7.11660197E-01  3.27831973E+54  3.27831973E+54  1.10743004E+07  0.00000000E+00  4.22838672E+04  4.50000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.98007673E+49  0.00000000E+00  2.98007673E+49  9.52011900E-01  7.01140901E+00  1.33700849E-12
   1       3      4.43316469E-04  6.63027655E-01  1.96377421E+00  3.57016112E+00  4.50000000E-01  1.43740000E-10  7.11660147E-01  3.27629726E+54  3.27629726E+54  1.10712672E+07  0.00000000E+00  4.23065285E+04  4.50000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.97823825E+49  0.00000000E+00  2.97823825E+49  9.52047823E-01  7.01328758E+00  1.33589953E-12
   1       4      4.48002659E-04  6.62440423E-01  1.96298694E+00  3.57015199E+00  4.50000000E-01  1.43740000E-10  7.11660082E-01  3.27374121E+54  3.27374121E+54  1.10675526E+07  0.00000000E+00  4.23333600E+04  4.50000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.97591474E+49  0.00000000E+00  2.97591474E+49  9.52093194E-01  7.01551120E+00  1.33471634E-12
   1       5      4.54094706E-04  6.61685790E-01  1.96197481E+00  3.57014022E+00  4.50000000E-01  1.43740000E-10  7.11659997E-01  3.27045654E+54  3.27045654E+54  1.10630183E+07  0.00000000E+00  4.23678855E+04  4.50000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.97292889E+49  0.00000000E+00  2.97292889E+49  9.52151502E-01  7.01837141E+00  1.33319587E-12
   1       6      4.62014367E-04  6.60718737E-01  1.96067678E+00  3.57012514E+00  4.50000000E-01  1.43740000E-10  7.11659887E-01  3.26624631E+54  3.26624631E+54  1.10576583E+07  0.00000000E+00  4.24122116E+04  4.50000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.96910168E+49  0.00000000E+00  2.96910168E+49  9.52226246E-01  7.02204183E+00  1.33124741E-12
   1       7      4.72309927E-04  6.59483050E-01  1.95901662E+00  3.57010583E+00  4.50000000E-01  1.43740000E-10  7.11659743E-01  3.26086521E+54  3.26086521E+54  1.10515288E+07  0.00000000E+00  4.24689829E+04  4.50000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.96421012E+49  0.00000000E+00  2.96421012E+49  9.52321784E-01  7.02673997E+00  1.32875769E-12
   1       8      4.85694155E-04  6.57908761E-01  1.95689898E+00  3.57008120E+00  4.50000000E-01  1.43740000E-10  7.11659557E-01  3.25400740E+54  3.25400740E+54  1.10448563E+07  0.00000000E+00  4.25415266E+04  4.50000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.95797620E+49  0.00000000E+00  2.95797620E+49  9.52443554E-01  7.03273879E+00  1.32558574E-12
   1       9      5.03093651E-04  6.55890528E-01  1.95420380E+00  3.57004690E+00  4.50000000E-01  1.43740000E-10  7.11659314E-01  3.24529012E+54  3.24529012E+54  1.10382130E+07  0.00000000E+00  4.26343641E+04  4.50000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.95005197E+49  0.00000000E+00  2.95005197E+49  9.52598380E-01  7.04040832E+00  1.32151931E-12
   1      10      5.25712995E-04  6.53316621E-01  1.95077796E+00  3.57000099E+00  4.50000000E-01  1.43740000E-10  7.11658999E-01  3.23422602E+54  3.23422602E+54  1.10325550E+07  0.00000000E+00  4.27529414E+04  4.50000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.93999442E+49  0.00000000E+00  2.93999442E+49  9.52794929E-01  7.05019213E+00  1.31633328E-12
   1      11      5.55118143E-04  6.50049625E-01  1.94641806E+00  3.56994255E+00  4.50000000E-01  1.43740000E-10  7.11658590E-01  3.22017132E+54  3.22017132E+54  1.10293955E+07  0.00000000E+00  4.29043938E+04  4.50000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.92721833E+49  0.00000000E+00  2.92721833E+49  9.53044660E-01  7.06266874E+00  1.30975078E-12
   1      12      5.93344836E-04  6.45885360E-01  1.94084230E+00  3.56986772E+00  4.50000000E-01  1.43740000E-10  7.11658060E-01  3.20223966E+54  3.20223966E+54  1.10311131E+07  0.00000000E+00  4.30989778E+04  4.50000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.91091800E+49  0.00000000E+00  2.91091800E+49  9.53363367E-01  7.07866626E+00  1.30136042E-12
   1      13      6.43039536E-04  6.40528806E-01  1.93364017E+00  3.56977082E+00  4.50000000E-01  1.43740000E-10  7.11657376E-01  3.17914787E+54  3.17914787E+54  1.10411251E+07  0.00000000E+00  4.33518245E+04  4.50000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.88992697E+49  0.00000000E+00  2.88992697E+49  9.53773915E-01  7.09939994E+00  1.29056778E-12
   1      14      6.91691890E-04  6.35279491E-01  1.92654723E+00  3.56967536E+00  4.50000000E-01  1.43740000E-10  7.11656714E-01  3.15648371E+54  3.15648371E+54  1.10578870E+07  0.00000000E+00  4.36024778E+04  4.50000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.86932466E+49  0.00000000E+00  2.86932466E+49  9.54176991E-01  7.11989415E+00  1.27999121E-12
   1      15      7.31433908E-04  6.30957820E-01  1.92068343E+00  3.56959617E+00  4.50000000E-01  1.43740000E-10  7.11656180E-01  3.13780561E+54  3.13780561E+54  1.10762141E+07  0.00000000E+00  4.38109540E+04  4.50000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.85234579E+49  0.00000000E+00  2.85234579E+49  9.54509275E-01  7.13689500E+00  1.27128370E-12
