 NUMBER OF TRACKS   1 FOLLOWING LINES INCLUDE NUMBER OF MODELS PER TRACK, STARTING MASS, AND STARTING ROTATION PERIOD
    1 1355  0.9000  8.0000
  J    K    Age(Gyr)         L/Lsun          R/Rsun        LogTeff(K)       Mcz(Msun)        Rcz(Rsun)          Xcen         Itot(cgs)       Icz(cgs)      Tau(cz)(sec)   HeCore(Msun)     Patm(cgs)       Mass(Msun)      Prot(days)      Icore(cgs)     Omega(core)     Omega(env)      Jtot(cgs)      Jcore(cgs)      Jenv(cgs)  CentrifugalCorr     CoronalB/Bsol       dM/dt(Msun/yr)
   1       1      1.76313742E-04  4.84438099E+00  3.83618215E+00  3.64068395E+00  9.00000000E-01  1.43740000E-10  7.11660296E-01  2.49085263E+55  2.49085263E+55  1.59982255E+07  0.00000000E+00  1.78497883E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.26424894E+50  0.00000000E+00  2.26424894E+50  8.83004856E-01  4.55548360E+00  9.76068829E-12
   1       2      1.78636159E-04  4.81178191E+00  3.82246448E+00  3.64072874E+00  9.00000000E-01  1.43740000E-10  7.11660285E-01  2.47349199E+55  2.47349199E+55  1.58667408E+07  0.00000000E+00  1.79726162E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.24846767E+50  0.00000000E+00  2.24846767E+50  8.83710941E-01  4.57113031E+00  9.69500613E-12
   1       3      1.80422633E-04  4.78713601E+00  3.81206348E+00  3.64076286E+00  9.00000000E-01  1.43740000E-10  7.11660276E-01  2.46036715E+55  2.46036715E+55  1.58225820E+07  0.00000000E+00  1.80664207E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.23653685E+50  0.00000000E+00  2.23653685E+50  8.84246727E-01  4.58304385E+00  9.64534841E-12
   1       4      1.81833460E-04  4.76794008E+00  3.80394571E+00  3.64078953E+00  9.00000000E-01  1.43740000E-10  7.11660269E-01  2.45014663E+55  2.45014663E+55  1.57871433E+07  0.00000000E+00  1.81400521E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.22724614E+50  0.00000000E+00  2.22724614E+50  8.84665143E-01  4.59237366E+00  9.60667153E-12
   1       5      1.83220999E-04  4.74930611E+00  3.79605045E+00  3.64081554E+00  9.00000000E-01  1.43740000E-10  7.11660262E-01  2.44022574E+55  2.44022574E+55  1.57517909E+07  0.00000000E+00  1.82120108E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.21822779E+50  0.00000000E+00  2.21822779E+50  8.85072293E-01  4.60147326E+00  9.56912692E-12
   1       6      1.84592054E-04  4.73112890E+00  3.78833462E+00  3.64084101E+00  9.00000000E-01  1.43740000E-10  7.11660254E-01  2.43054862E+55  2.43054862E+55  1.57164204E+07  0.00000000E+00  1.82826683E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.20943104E+50  0.00000000E+00  2.20943104E+50  8.85470381E-01  4.61039082E+00  9.53250263E-12
   1       7      1.85948116E-04  4.71337631E+00  3.78078587E+00  3.64086597E+00  9.00000000E-01  1.43740000E-10  7.11660246E-01  2.42109875E+55  2.42109875E+55  1.56810228E+07  0.00000000E+00  1.83521208E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.20084087E+50  0.00000000E+00  2.20084087E+50  8.85860027E-01  4.61913954E+00  9.49673387E-12
   1       8      1.87290421E-04  4.69602366E+00  3.77339373E+00  3.64089049E+00  9.00000000E-01  1.43740000E-10  7.11660239E-01  2.41186198E+55  2.41186198E+55  1.56455614E+07  0.00000000E+00  1.84204387E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.19244441E+50  0.00000000E+00  2.19244441E+50  8.86241758E-01  4.62772920E+00  9.46177091E-12
   1       9      1.88620032E-04  4.67904636E+00  3.76614958E+00  3.64091454E+00  9.00000000E-01  1.43740000E-10  7.11660231E-01  2.40282640E+55  2.40282640E+55  1.56100658E+07  0.00000000E+00  1.84876930E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.18423084E+50  0.00000000E+00  2.18423084E+50  8.86616006E-01  4.63616957E+00  9.42756425E-12
   1      10      1.89938121E-04  4.66242298E+00  3.75904397E+00  3.64093820E+00  9.00000000E-01  1.43740000E-10  7.11660223E-01  2.39397932E+55  2.39397932E+55  1.55745131E+07  0.00000000E+00  1.85539474E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.17618861E+50  0.00000000E+00  2.17618861E+50  8.86983247E-01  4.64446947E+00  9.39407069E-12
   1      11      1.91245564E-04  4.64613330E+00  3.75206961E+00  3.64096146E+00  9.00000000E-01  1.43740000E-10  7.11660215E-01  2.38531077E+55  2.38531077E+55  1.55388846E+07  0.00000000E+00  1.86192602E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.16830868E+50  0.00000000E+00  2.16830868E+50  8.87343847E-01  4.65263692E+00  9.36124947E-12
   1      12      1.92543251E-04  4.63015854E+00  3.74521922E+00  3.64098433E+00  9.00000000E-01  1.43740000E-10  7.11660207E-01  2.37681092E+55  2.37681092E+55  1.55032119E+07  0.00000000E+00  1.86836873E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.16058210E+50  0.00000000E+00  2.16058210E+50  8.87698172E-01  4.66067959E+00  9.32906276E-12
   1      13      1.93832006E-04  4.61448197E+00  3.73848659E+00  3.64100681E+00  9.00000000E-01  1.43740000E-10  7.11660198E-01  2.36847124E+55  2.36847124E+55  1.54674520E+07  0.00000000E+00  1.87472776E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.15300111E+50  0.00000000E+00  2.15300111E+50  8.88046534E-01  4.66860421E+00  9.29747685E-12
   1      14      1.95112686E-04  4.59908898E+00  3.73186505E+00  3.64102897E+00  9.00000000E-01  1.43740000E-10  7.11660190E-01  2.36028275E+55  2.36028275E+55  1.54316246E+07  0.00000000E+00  1.88100734E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.14555757E+50  0.00000000E+00  2.14555757E+50  8.88389269E-01  4.67641664E+00  9.26646233E-12
   1      15      1.96385962E-04  4.58396743E+00  3.72534930E+00  3.64105087E+00  9.00000000E-01  1.43740000E-10  7.11660181E-01  2.35223824E+55  2.35223824E+55  1.53957324E+07  0.00000000E+00  1.88721092E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.13824490E+50  0.00000000E+00  2.13824490E+50  8.88726644E-01  4.68412172E+00  9.23599472E-12
   1      16      1.97652509E-04  4.56910613E+00  3.71893412E+00  3.64107255E+00  9.00000000E-01  1.43740000E-10  7.11660172E-01  2.34433059E+55  2.34433059E+55  1.53597371E+07  0.00000000E+00  1.89334161E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.13105664E+50  0.00000000E+00  2.13105664E+50  8.89058921E-01  4.69172385E+00  9.20605147E-12
   1      17      1.98912913E-04  4.55448742E+00  3.71261499E+00  3.64109390E+00  9.00000000E-01  1.43740000E-10  7.11660163E-01  2.33655391E+55  2.33655391E+55  1.53236862E+07  0.00000000E+00  1.89940506E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.12398744E+50  0.00000000E+00  2.12398744E+50  8.89386329E-01  4.69923049E+00  9.17659700E-12
   1      18      2.00167968E-04  4.54010015E+00  3.70638667E+00  3.64111498E+00  9.00000000E-01  1.43740000E-10  7.11660154E-01  2.32890092E+55  2.32890092E+55  1.52875402E+07  0.00000000E+00  1.90540460E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.11703068E+50  0.00000000E+00  2.11703068E+50  8.89709131E-01  4.70664624E+00  9.14760885E-12
   1      19      2.01418171E-04  4.52593527E+00  3.70024512E+00  3.64113582E+00  9.00000000E-01  1.43740000E-10  7.11660145E-01  2.32136626E+55  2.32136626E+55  1.52513122E+07  0.00000000E+00  1.91134287E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.11018148E+50  0.00000000E+00  2.11018148E+50  8.90027531E-01  4.71397475E+00  9.11906877E-12
   1      20      2.02664026E-04  4.51198140E+00  3.69418693E+00  3.64115638E+00  9.00000000E-01  1.43740000E-10  7.11660135E-01  2.31394527E+55  2.31394527E+55  1.52150032E+07  0.00000000E+00  1.91722326E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.10343561E+50  0.00000000E+00  2.10343561E+50  8.90341699E-01  4.72122064E+00  9.09095387E-12
   1      21      2.03906179E-04  4.49820727E+00  3.68820788E+00  3.64117615E+00  9.00000000E-01  1.43740000E-10  7.11660125E-01  2.30663215E+55  2.30663215E+55  1.51786162E+07  0.00000000E+00  1.92305728E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.09678779E+50  0.00000000E+00  2.09678779E+50  8.90651851E-01  4.72839841E+00  9.06320109E-12
   1      22      2.05145341E-04  4.48461500E+00  3.68230354E+00  3.64119548E+00  9.00000000E-01  1.43740000E-10  7.11660115E-01  2.29942110E+55  2.29942110E+55  1.51421548E+07  0.00000000E+00  1.92884349E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.09023276E+50  0.00000000E+00  2.09023276E+50  8.90958210E-01  4.73550661E+00  9.03581473E-12
   1      23      2.06381843E-04  4.47120883E+00  3.67647119E+00  3.64121464E+00  9.00000000E-01  1.43740000E-10  7.11660105E-01  2.29230858E+55  2.29230858E+55  1.51055844E+07  0.00000000E+00  1.93457949E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.08376730E+50  0.00000000E+00  2.08376730E+50  8.91260913E-01  4.74254262E+00  9.00880335E-12
   1      24      2.07616021E-04  4.45798060E+00  3.67070876E+00  3.64123356E+00  9.00000000E-01  1.43740000E-10  7.11660095E-01  2.28529160E+55  2.28529160E+55  1.50689424E+07  0.00000000E+00  1.94026782E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.07738869E+50  0.00000000E+00  2.07738869E+50  8.91560063E-01  4.74950985E+00  8.98215048E-12
   1      25      2.08848473E-04  4.44484931E+00  3.66501224E+00  3.64125053E+00  9.00000000E-01  1.43740000E-10  7.11660085E-01  2.27836535E+55  2.27836535E+55  1.50322573E+07  0.00000000E+00  1.94594011E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.07109255E+50  0.00000000E+00  2.07109255E+50  8.91855863E-01  4.75644728E+00  8.95569294E-12
   1      26      2.10080277E-04  4.43180515E+00  3.65937611E+00  3.64126562E+00  9.00000000E-01  1.43740000E-10  7.11660074E-01  2.27152274E+55  2.27152274E+55  1.49955200E+07  0.00000000E+00  1.95160050E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.06487244E+50  0.00000000E+00  2.06487244E+50  8.92148597E-01  4.76336008E+00  8.92941096E-12
   1      27      2.11311817E-04  4.41891402E+00  3.65379864E+00  3.64128057E+00  9.00000000E-01  1.43740000E-10  7.11660063E-01  2.26476101E+55  2.26476101E+55  1.49586687E+07  0.00000000E+00  1.95722214E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.05872585E+50  0.00000000E+00  2.05872585E+50  8.92438351E-01  4.77021564E+00  8.90343728E-12
   1      28      2.12542933E-04  4.40617081E+00  3.64827969E+00  3.64129525E+00  9.00000000E-01  1.43740000E-10  7.11660052E-01  2.25807992E+55  2.25807992E+55  1.49217269E+07  0.00000000E+00  1.96280633E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.05265257E+50  0.00000000E+00  2.05265257E+50  8.92725129E-01  4.77701580E+00  8.87776167E-12
   1      29      2.13774014E-04  4.39357590E+00  3.64281699E+00  3.64130984E+00  9.00000000E-01  1.43740000E-10  7.11660041E-01  2.25147631E+55  2.25147631E+55  1.48846965E+07  0.00000000E+00  1.96835238E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.04664972E+50  0.00000000E+00  2.04664972E+50  8.93009045E-01  4.78375994E+00  8.85238484E-12
   1      30      2.15005354E-04  4.38112209E+00  3.63740920E+00  3.64132424E+00  9.00000000E-01  1.43740000E-10  7.11660029E-01  2.24494816E+55  2.24494816E+55  1.48475728E+07  0.00000000E+00  1.97386261E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.04071547E+50  0.00000000E+00  2.04071547E+50  8.93290166E-01  4.79045111E+00  8.82729232E-12
   1      31      2.16237524E-04  4.36880440E+00  3.63205329E+00  3.64133853E+00  9.00000000E-01  1.43740000E-10  7.11660017E-01  2.23849155E+55  2.23849155E+55  1.48103647E+07  0.00000000E+00  1.97933863E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.03484624E+50  0.00000000E+00  2.03484624E+50  8.93568646E-01  4.79709150E+00  8.80247406E-12
   1      32      2.17470840E-04  4.35661907E+00  3.62674752E+00  3.64135272E+00  9.00000000E-01  1.43740000E-10  7.11660005E-01  2.23210412E+55  2.23210412E+55  1.47730442E+07  0.00000000E+00  1.98478144E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.02903990E+50  0.00000000E+00  2.02903990E+50  8.93844572E-01  4.80368253E+00  8.77792247E-12
   1      33      2.18705641E-04  4.34456035E+00  3.62149034E+00  3.64136678E+00  9.00000000E-01  1.43740000E-10  7.11659993E-01  2.22578377E+55  2.22578377E+55  1.47356485E+07  0.00000000E+00  1.99019298E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.02329454E+50  0.00000000E+00  2.02329454E+50  8.94118024E-01  4.81022673E+00  8.75362599E-12
   1      34      2.19942412E-04  4.33262401E+00  3.61627938E+00  3.64138075E+00  9.00000000E-01  1.43740000E-10  7.11659980E-01  2.21952743E+55  2.21952743E+55  1.46981424E+07  0.00000000E+00  1.99557452E+04  9.00000000E-01  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.01760737E+50  0.00000000E+00  2.01760737E+50  8.94389120E-01  4.81672584E+00  8.72957609E-12
