 NUMBER OF TRACKS   1 FOLLOWING LINES INCLUDE NUMBER OF MODELS PER TRACK, STARTING MASS, AND STARTING ROTATION PERIOD
    1 1569  1.1500  8.0000
  J    K    Age(Gyr)         L/Lsun          R/Rsun        LogTeff(K)       Mcz(Msun)        Rcz(Rsun)          Xcen         Itot(cgs)       Icz(cgs)      Tau(cz)(sec)   HeCore(Msun)     Patm(cgs)       Mass(Msun)      Prot(days)      Icore(cgs)     Omega(core)     Omega(env)      Jtot(cgs)      Jcore(cgs)      Jenv(cgs)  CentrifugalCorr     CoronalB/Bsol       dM/dt(Msun/yr)
   1       1      1.37348103E-04  8.79548441E+00  4.87712146E+00  3.65330714E+00  1.15000000E+00  1.43740000E-10  7.11660299E-01  5.14327805E+55  5.14327805E+55  1.74177578E+07  0.00000000E+00  1.20443667E+04  1.15000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.67537168E+50  0.00000000E+00  4.67537168E+50  8.50125503E-01  3.74205303E+00  1.77215586E-11
   1       2      1.39269213E-04  8.72740683E+00  4.85579538E+00  3.65341510E+00  1.15000000E+00  1.43740000E-10  7.11660293E-01  5.09940222E+55  5.09940222E+55  1.72872551E+07  0.00000000E+00  1.21500350E+04  1.15000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.63548743E+50  0.00000000E+00  4.63548743E+50  8.51073057E-01  3.75843217E+00  1.75843927E-11
   1       3      1.40746990E-04  8.67603350E+00  4.83963018E+00  3.65349820E+00  1.15000000E+00  1.43740000E-10  7.11660288E-01  5.06626224E+55  5.06626224E+55  1.72549203E+07  0.00000000E+00  1.22308306E+04  1.15000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.60536234E+50  0.00000000E+00  4.60536234E+50  8.51792864E-01  3.77090792E+00  1.74808833E-11
   1       4      1.42658538E-04  8.61105474E+00  4.81910154E+00  3.65360503E+00  1.15000000E+00  1.43740000E-10  7.11660282E-01  5.02432582E+55  5.02432582E+55  1.72116805E+07  0.00000000E+00  1.23343574E+04  1.15000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.56724105E+50  0.00000000E+00  4.56724105E+50  8.52708892E-01  3.78683356E+00  1.73499610E-11
   1       5      1.44477214E-04  8.55041341E+00  4.79991525E+00  3.65370398E+00  1.15000000E+00  1.43740000E-10  7.11660275E-01  4.98528498E+55  4.98528498E+55  1.71690736E+07  0.00000000E+00  1.24323890E+04  1.15000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.53175193E+50  0.00000000E+00  4.53175193E+50  8.53566956E-01  3.80185236E+00  1.72277780E-11
   1       6      1.46201321E-04  8.49357858E+00  4.78202783E+00  3.65379061E+00  1.15000000E+00  1.43740000E-10  7.11660268E-01  4.94902777E+55  4.94902777E+55  1.71276041E+07  0.00000000E+00  1.25256220E+04  1.15000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.49879320E+50  0.00000000E+00  4.49879320E+50  8.54368603E-01  3.81608116E+00  1.71132645E-11
   1       7      1.47850230E-04  8.44030775E+00  4.76519484E+00  3.65387322E+00  1.15000000E+00  1.43740000E-10  7.11660262E-01  4.91502295E+55  4.91502295E+55  1.70866384E+07  0.00000000E+00  1.26140988E+04  1.15000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.46788194E+50  0.00000000E+00  4.46788194E+50  8.55124458E-01  3.82953521E+00  1.70059319E-11
   1       8      1.49429635E-04  8.39024603E+00  4.74931807E+00  3.65395203E+00  1.15000000E+00  1.43740000E-10  7.11660255E-01  4.88305238E+55  4.88305238E+55  1.70461953E+07  0.00000000E+00  1.26982268E+04  1.15000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.43881987E+50  0.00000000E+00  4.43881987E+50  8.55838668E-01  3.84228427E+00  1.69050651E-11
   1       9      1.50949420E-04  8.34295386E+00  4.73426477E+00  3.65402767E+00  1.15000000E+00  1.43740000E-10  7.11660248E-01  4.85283190E+55  4.85283190E+55  1.70061948E+07  0.00000000E+00  1.27785866E+04  1.15000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.41134868E+50  0.00000000E+00  4.41134868E+50  8.56516984E-01  3.85442289E+00  1.68097787E-11
   1      10      1.52417387E-04  8.29807810E+00  4.71993071E+00  3.65410055E+00  1.15000000E+00  1.43740000E-10  7.11660242E-01  4.82413830E+55  4.82413830E+55  1.69665344E+07  0.00000000E+00  1.28556503E+04  1.15000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.38526546E+50  0.00000000E+00  4.38526546E+50  8.57163925E-01  3.86602784E+00  1.67193608E-11
   1      11      1.53840097E-04  8.25532102E+00  4.70622867E+00  3.65417096E+00  1.15000000E+00  1.43740000E-10  7.11660235E-01  4.79678550E+55  4.79678550E+55  1.69271486E+07  0.00000000E+00  1.29298209E+04  1.15000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.36040107E+50  0.00000000E+00  4.36040107E+50  8.57783278E-01  3.87716432E+00  1.66332118E-11
   1      12      1.55222847E-04  8.21444462E+00  4.69308831E+00  3.65423917E+00  1.15000000E+00  1.43740000E-10  7.11660228E-01  4.77062341E+55  4.77062341E+55  1.68879984E+07  0.00000000E+00  1.30014204E+04  1.15000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.33661906E+50  0.00000000E+00  4.33661906E+50  8.58378097E-01  3.88788448E+00  1.65508521E-11
   1      13      1.56570067E-04  8.17525557E+00  4.68045004E+00  3.65430551E+00  1.15000000E+00  1.43740000E-10  7.11660221E-01  4.74552564E+55  4.74552564E+55  1.68490212E+07  0.00000000E+00  1.30707061E+04  1.15000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.31380454E+50  0.00000000E+00  4.31380454E+50  8.58950973E-01  3.89823016E+00  1.64718922E-11
   1      14      1.57885209E-04  8.13758384E+00  4.66826864E+00  3.65436993E+00  1.15000000E+00  1.43740000E-10  7.11660214E-01  4.72139476E+55  4.72139476E+55  1.68102166E+07  0.00000000E+00  1.31379133E+04  1.15000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  4.29186895E+50  0.00000000E+00  4.29186895E+50  8.59503864E-01  3.90823930E+00  1.63959894E-11
