 NUMBER OF TRACKS   1 FOLLOWING LINES INCLUDE NUMBER OF MODELS PER TRACK, STARTING MASS, AND STARTING ROTATION PERIOD
    1 1389  1.0000  8.0000
  J    K    Age(Gyr)         L/Lsun          R/Rsun        LogTeff(K)       Mcz(Msun)        Rcz(Rsun)          Xcen         Itot(cgs)       Icz(cgs)      Tau(cz)(sec)   HeCore(Msun)     Patm(cgs)       Mass(Msun)      Prot(days)      Icore(cgs)     Omega(core)     Omega(env)      Jtot(cgs)      Jcore(cgs)      Jenv(cgs)  CentrifugalCorr     CoronalB/Bsol       dM/dt(Msun/yr)
   1       1      1.61101735E-04  6.03900934E+00  4.15723532E+00  3.64716311E+00  1.00000000E+00  1.43740000E-10  7.11660296E-01  3.25318172E+55  3.25318172E+55  1.62796213E+07  0.00000000E+00  1.57876489E+04  1.00000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.95722563E+50  0.00000000E+00  2.95722563E+50  8.73928011E-01  4.28426852E+00  1.21676821E-11
   1       2      1.63224715E-04  5.99925601E+00  4.14236482E+00  3.64722416E+00  1.00000000E+00  1.43740000E-10  7.11660284E-01  3.23047838E+55  3.23047838E+55  1.61435984E+07  0.00000000E+00  1.58954179E+04  1.00000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.93658772E+50  0.00000000E+00  2.93658772E+50  8.74657045E-01  4.29886619E+00  1.20875852E-11
   1       3      1.64857777E-04  5.96919561E+00  4.13108833E+00  3.64727070E+00  1.00000000E+00  1.43740000E-10  7.11660275E-01  3.21331275E+55  3.21331275E+55  1.60980264E+07  0.00000000E+00  1.59777698E+04  1.00000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.92098372E+50  0.00000000E+00  2.92098372E+50  8.75210483E-01  4.30998772E+00  1.20270181E-11
   1       4      1.66149052E-04  5.94574853E+00  4.12227595E+00  3.64730709E+00  1.00000000E+00  1.43740000E-10  7.11660267E-01  3.19992836E+55  3.19992836E+55  1.60614186E+07  0.00000000E+00  1.60425293E+04  1.00000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.90881696E+50  0.00000000E+00  2.90881696E+50  8.75643342E-01  4.31871328E+00  1.19797758E-11
   1       5      1.67419358E-04  5.92297647E+00  4.11370244E+00  3.64734255E+00  1.00000000E+00  1.43740000E-10  7.11660260E-01  3.18693224E+55  3.18693224E+55  1.60249121E+07  0.00000000E+00  1.61058685E+04  1.00000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.89700316E+50  0.00000000E+00  2.89700316E+50  8.76064765E-01  4.32723048E+00  1.19338936E-11
   1       6      1.68674868E-04  5.90075473E+00  4.10532115E+00  3.64737731E+00  1.00000000E+00  1.43740000E-10  7.11660252E-01  3.17425189E+55  3.17425189E+55  1.59883923E+07  0.00000000E+00  1.61681024E+04  1.00000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.88547639E+50  0.00000000E+00  2.88547639E+50  8.76477019E-01  4.33558273E+00  1.18891201E-11
   1       7      1.69916883E-04  5.87904746E+00  4.09711943E+00  3.64741141E+00  1.00000000E+00  1.43740000E-10  7.11660244E-01  3.16186656E+55  3.16186656E+55  1.59518486E+07  0.00000000E+00  1.62293049E+04  1.00000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.87421781E+50  0.00000000E+00  2.87421781E+50  8.76880706E-01  4.34378091E+00  1.18453833E-11
   1       8      1.71146501E-04  5.85782320E+00  4.08908621E+00  3.64744492E+00  1.00000000E+00  1.43740000E-10  7.11660236E-01  3.14975806E+55  3.14975806E+55  1.59152388E+07  0.00000000E+00  1.62895404E+04  1.00000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.86321087E+50  0.00000000E+00  2.86321087E+50  8.77276352E-01  4.35183446E+00  1.18026197E-11
   1       9      1.72364670E-04  5.83705072E+00  4.08121229E+00  3.64747776E+00  1.00000000E+00  1.43740000E-10  7.11660228E-01  3.13791118E+55  3.13791118E+55  1.58786053E+07  0.00000000E+00  1.63488786E+04  1.00000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.85244176E+50  0.00000000E+00  2.85244176E+50  8.77664391E-01  4.35975352E+00  1.17607663E-11
   1      10      1.73572469E-04  5.81670388E+00  4.07348744E+00  3.64751003E+00  1.00000000E+00  1.43740000E-10  7.11660220E-01  3.12630932E+55  3.12630932E+55  1.58419125E+07  0.00000000E+00  1.64073714E+04  1.00000000E+00  8.00000000E+00  0.00000000E+00  9.09025652E-06  9.09025652E-06  2.84189537E+50  0.00000000E+00  2.84189537E+50  8.78045312E-01  4.36754569E+00  1.17197705E-11
